document_id,text
silverwhite-lillwacker,"Once upon a time there was a king, who had a queen that he loved with a great love."
silverwhite-lillwacker,"But after a time the queen died, and all he had left was an only daughter."
silverwhite-lillwacker,"And now that the king was a widower, his whole heart went out to the little princess."
silverwhite-lillwacker,He cherished her as the apple of his eye.
silverwhite-lillwacker,And the king's young daughter grew up into the most lovely maiden ever known.
silverwhite-lillwacker,"When the princess had seen the snows of fifteen winters, it happened that a great war broke out."
silverwhite-lillwacker,Her father had to march against the foe.
silverwhite-lillwacker,But there was no one to whom the king could entrust his daughter while he was away at war.
silverwhite-lillwacker,"So he had a great tower built out in the forest, provided it with a plentiful store of supplies."
silverwhite-lillwacker,In it he shut up his daughter and a maid.
silverwhite-lillwacker,"And he had it proclaimed that every man, no matter who he might be, was forbidden to approach the tower in which he had placed his daughter and the maid, under pain of death."
silverwhite-lillwacker,"Now the king thought he had taken every precaution to protect his daughter, and went off to war."
silverwhite-lillwacker,In the meantime the princess and her maid sat in the tower.
silverwhite-lillwacker,"But in the city there were a number of brave young sons of kings, as well as other young men, who would have liked to have talked to the beautiful maiden."
silverwhite-lillwacker,"And when they found that this was forbidden them, they conceived a great hatred for the king."
silverwhite-lillwacker,At length they took counsel with an old woman who was wiser than most folk.
silverwhite-lillwacker,"They told her to arrange matters in such wise that the king's daughter and her maid might come into disrepute, without their having anything to do with it."
silverwhite-lillwacker,"The old hag promised to help them, enchanted some apples, laid them in a basket, and went to the lonely tower in which the maidens lived."
silverwhite-lillwacker,"When the king's daughter and her maid saw the old woman, who was sitting beneath the window, they felt a great longing to try the beautiful apples."
silverwhite-lillwacker,So they called out and asked how much she wanted for her precious apples.
silverwhite-lillwacker,The old woman said they were not for sale.
silverwhite-lillwacker,"Yet as the girls kept on pleading with her, the old woman said she would make each of them a present of an apple."
silverwhite-lillwacker,They only need let down a little basket from the tower.
silverwhite-lillwacker,"The princess and her maid, in all innocence, did as the troll-woman told them, and each received an apple."
silverwhite-lillwacker,"But the enchanted fruit had a strange effect, for in due course of time heaven sent them each a child."
silverwhite-lillwacker,"The king's daughter called her son Silverwhite, and the son of her maid received the name of Lillwacker."
silverwhite-lillwacker,"The two boys grew up larger and stronger than other children, and were very handsome as well."
silverwhite-lillwacker,They looked as much alike as one cherry-pit does to another.
silverwhite-lillwacker,One could easily see that they were related.
silverwhite-lillwacker,"Seven years had passed, and the king was expected home from the war."
silverwhite-lillwacker,"Then both girls were terrified, and they took counsel together as to how they might hide their children."
silverwhite-lillwacker,"When at length they could find no other way out of the difficulty, they very sorrowfully bade their children farewell."
silverwhite-lillwacker,"They let them down from the tower at night, to seek their fortune in the wide, wide world."
silverwhite-lillwacker,At parting the king's daughter gave Silverwhite a costly knife.
silverwhite-lillwacker,The maid had nothing to give her son.
silverwhite-lillwacker,The two foster-brethren now wandered out into the world.
silverwhite-lillwacker,"After they had gone a while, they came to a dark forest."
silverwhite-lillwacker,"And in this forest they met a man, strange-looking and very tall."
silverwhite-lillwacker,"He wore two swords at his side, and was accompanied by six great dogs."
silverwhite-lillwacker,"He gave them a friendly greeting: ""Good-day, little fellows, from where do you come and to where do you go?"""
silverwhite-lillwacker,"The boys told him they came from a high tower, and were going out into the world to seek their fortune."
silverwhite-lillwacker,"The man replied: ""If such be the case, I know more about your origin than any one else. And that you may have something by which to remember your father, I will give each of you a sword and three dogs. But you must promise me one thing, that you will never part from your dogs; but take them with you wherever you go."""
silverwhite-lillwacker,"The boys thanked the man for his kind gifts, and promised to do as he had told them."
silverwhite-lillwacker,Then they bade him farewell and went their way.
silverwhite-lillwacker,When they had traveled for some time they reached a cross-road.
silverwhite-lillwacker,"Then Silverwhite said: ""It seems to me that it would be the best for us to try our luck singly, so let us part."""
silverwhite-lillwacker,"Lillwacker answered: ""Your advice is good, but how am I to know whether or not you are doing well out in the world?"""
silverwhite-lillwacker,"""I will give you a token by which you may tell,"" said Silverwhite, ""so long as the water runs clear in this spring you will know that I am alive. If it turns red and roiled, it will mean that I am dead."""
silverwhite-lillwacker,"Silverwhite then drew runes in the water of the spring, said farewell to his brother, and each of them went on alone."
silverwhite-lillwacker,"Lillwacker soon came to a king's court, and took service there, but every morning he would go to the spring to see how his brother fared."
silverwhite-lillwacker,"Silverwhite continued to wander over hill and dale, until he reached a great city."
silverwhite-lillwacker,"But the whole city was in mourning, the houses were hung in black, and all the inhabitants went about full of grief and care, as though some great misfortune had occurred."
silverwhite-lillwacker,Silverwhite went though the city and inquired as to the cause of all the unhappiness he saw.
