document_id,text
three-treasures-of-giants,"Long, long ago, there lived an old man and his wife who had three sons; the eldest was called Martin, the second Michael, while the third was named Jack."
three-treasures-of-giants,"One evening they were all seated round the table, eating their supper of bread and milk."
three-treasures-of-giants,"'Martin,' said the old man suddenly, 'I feel that I cannot live much longer. You, as the eldest, will inherit this hut; but, if you value my blessing, be good to your mother and brothers.'"
three-treasures-of-giants,"'Certainly, father; how can you suppose I should do them wrong?' replied Martin indignantly, helping himself to all the best bits in the dish as he spoke."
three-treasures-of-giants,"The old man saw nothing, but Michael looked on in surprise, and Jack was so astonished that he quite forgot to eat his own supper."
three-treasures-of-giants,"A little while after, the father fell ill, and sent for his sons, who were out hunting, to bid him farewell."
three-treasures-of-giants,"After giving good advice to the two eldest, he turned to Jack."
three-treasures-of-giants,"' My boy,' he said, 'you have not got quite as much sense as other people, but if Heaven has deprived you of some of your wits, it was given you a kind heart. Always listen to what it says, and take heed to the words of your mother and brothers, as well as you are able!'"
three-treasures-of-giants,So saying the old man sank back on his pillows and died.
three-treasures-of-giants,"The cries of grief uttered by Martin and Michael sounded through the house, but Jack remained by the bedside of his father, still and silent, as if he were dead also."
three-treasures-of-giants,"At length he got up, and going into the garden, hid himself in some trees, and wept like a child, while his two brothers made ready for the funeral."
three-treasures-of-giants,"No sooner was the old man buried than Martin and Michael agreed that they would go into the world together to seek their fortunes, while Jack stayed at home with their mother."
three-treasures-of-giants,"Jack would have liked nothing better than to sit and dream by the fire, but the mother, who was very old herself, declared that there was no work for him to do, and that he must seek it with his brothers."
three-treasures-of-giants,"So, one fine morning, all three set out; Martin and Michael carried two great bags full of food, but Jack carried nothing."
three-treasures-of-giants,"This made his brothers very angry, for the day was hot and the bags were heavy, and about noon they sat down under a tree and began to eat."
three-treasures-of-giants,"Jack was as hungry as they were, but he knew that it was no use asking for anything; and he threw himself under another tree, and wept bitterly."
three-treasures-of-giants,"'Another time perhaps you won't be so lazy, and will bring food for yourself,' said Martin, but to his surprise Jack answered: 'You are a nice pair! You talk of seeking your fortunes so as not to be a burden on our mother, and you begin by carrying off all the food she has in the house!'"
three-treasures-of-giants,This reply was so unexpected that for some moments neither of the brothers made any answer.
three-treasures-of-giants,"Then they offered their brother some of their food, and when he had finished eating they went their way once more."
three-treasures-of-giants,"Towards evening they reached a small hut, and knocking at the door, asked if they might spend the night there."
three-treasures-of-giants,"The man, who was a wood-cutter, invited them him, and begged them to sit down to supper."
three-treasures-of-giants,"Martin thanked him, but being very proud, explained that it was only shelter they wanted, as they had plenty of food with them; and he and Michael at once opened their bags and began to eat, while Jack hid himself in a corner."
three-treasures-of-giants,"The wife, on seeing this, took pity on him, and called him to come and share their supper, which he gladly did, and very good he found it."
three-treasures-of-giants,"At this, Martin regretted deeply that he had been so foolish as to refuse, for his bits of bread and cheese seemed very hard when he smelt the savoury soup his brother was enjoying. ' He shan't have such a chance again,' thought he; and the next morning he insisted on plunging into a thick forest where they were likely to meet nobody."
three-treasures-of-giants,"For a long time they wandered hither and thither, for they had no path to guide them; but at last they came upon a wide clearing, in the midst of which stood a castle."
three-treasures-of-giants,"Jack shouted with delight, but Martin, who was in a bad temper, said sharply: 'We must have taken a wrong turning! Let us go back.'"
three-treasures-of-giants,"'Idiot!' replied Michael, who was hungry too, and, like many people when they are hungry, very cross also."
three-treasures-of-giants,"'We set out to travel through the world, and what does it matter if we go to the right or to the left?'"
three-treasures-of-giants,"And, without another word, took the path to the castle, closely followed by Jack, and after a moment by Martin likewise."
three-treasures-of-giants,"The door of the castle stood open, and they entered a great hall, and looked about them."
