document_id,text
three-dogs,Once upon a time there was a king who went forth into the world and fetched back a beautiful queen.
three-dogs,And after they had been married a while God gave them a little daughter.
three-dogs,"Then there was great rejoicing in the city and throughout the country, for the people wished their king all that was good, since he was kind and just."
three-dogs,"While the child lay in its cradle, a strange-looking old woman entered the room, and no one knew who she was nor whence she came."
three-dogs,"The old woman spoke a verse over the child, and said that she must not be allowed out under the open sky until she were full fifteen years of age, since otherwise the mountain troll would fetch her."
three-dogs,"When the king heard this he took her words to heart, and posted guards to watch over the little princess so that she would not get out under the open sky."
three-dogs,"Some time afterward God gave the royal pair another little daughter, and again the whole kingdom rejoiced."
three-dogs,"But the wise old woman once more put in an appearance, and warned the king not to let the princess out under the open sky until she were full fifteen years of age."
three-dogs,"And then, after a time, God gave the royal pair a third daughter."
three-dogs,"This time, too, the old woman appeared, and repeated what she had already twice said."
three-dogs,Then the king was much grieved; for he loved his children above everything in the world.
three-dogs,"Therefore he gave strict orders that the three princesses were always to be kept beneath the roof of the castle, and that none were to dare transgress against this command."
three-dogs,"Now a long time passed, and the king's daughters grew up and became the most beautiful maidens of whom one has ever heard tell."
three-dogs,"Then war broke out and the king, their father, had to leave them."
three-dogs,"One day, while he was away at war, the three princesses were sitting in the window and looking out, watching the sun shine on the little flowers in the garden."
three-dogs,"And they felt a great desire to play with the lovely flowers, and begged their guards to let them go into the garden for a little while."
three-dogs,"But this their guards would not allow, for they feared the king's anger."
three-dogs,Yet the king's daughters pleaded so very sweetly that they could not deny their pleas and they let them have their way.
three-dogs,"But the princesses did not have long to walk about, for no sooner were they beneath the open sky, than a cloud came suddenly down, and bore them off, and all attempts to regain possession of them were fruitless; though search was made in every direction."
three-dogs,"Then the whole kingdom mourned and grieved, and one may imagine that the king was anything but happy when he returned home and learned all that had happened."
three-dogs,"Yet what is done cannot be undone, and in the end they had to resign themselves to it."
three-dogs,"And since the king knew of no other way to help himself, he had proclaimed throughout the kingdom that whoever would deliver his three daughters out of the power of the mountain troll should have one of them for his bride, and with her half of the kingdom."
three-dogs,"When this became known in foreign lands, many youths set forth with horses and followers to seek the princesses."
three-dogs,At the king's court were two princes who also went forth to see whether fortune would be kind to them.
three-dogs,"They armed themselves in the best possible way with coats of mail and costly weapons, and bragged and boasted that they would not return without having done what they set out to do."
three-dogs,"And now we will let the king's sons ride out over the world on their quest, while we turn to other people."
three-dogs,"Far, far out in the wild wood there lived a poor widow, who had an only son who drove his mother's pigs to pasture every day."
three-dogs,"And as he crossed the fields, he whittled himself a flute, and amused himself playing it."
three-dogs,And he played so sweetly that he warmed the cockles of the hearts of all those who heard him.
three-dogs,"Now it chanced that the young swine-herd once sat in the wood blowing his flute, while his three pigs were digging under the pine-roots."
three-dogs,"And an old, old man came along, with a beard so long and so broad that it hung far below his girdle."
three-dogs,"The old man had a large, powerful dog with him."
three-dogs,"When the youth saw the great dog, he thought to himself: ""If a fellow had a dog like that to keep him company here in the wilderness, he might consider himself lucky."""
three-dogs,"And when the old man noticed this, he began: ""That is why I have come, for I want to exchange my dog for one of your pigs."""
three-dogs,"The youth was at once willing, and closed the bargain."
three-dogs,"He received the great dog, and gave up the gray pig in place of it."
three-dogs,Then the old man went his way.
three-dogs,"But as he left he said: ""You have reason to be satisfied with our exchange, for that dog is not like other dogs. His name is 'Take Hold!' and whatever you tell him to take hold of he will seize, even though it were the grimmest of trolls."""
three-dogs,"Thereupon they parted, and the youth thought that fortune had indeed favored him."
three-dogs,In the evening he called his dog and drove his pigs home.
three-dogs,"But when his old mother heard that he had given away the gray pig for a dog, she was angry beyond measure, and gave her son a good drubbing."
three-dogs,"The youth told her to calm herself; but all in vain, the longer it lasted the more furious she became."
three-dogs,"Then, since he did not know what else to do, he called out to his dog: ""Take hold!"""
three-dogs,"At once the dog ran up, seized the old mother and held her so tightly that she could not move."
three-dogs,But otherwise he did her no harm.
three-dogs,"And now she had to promise her son to make the best of the matter, and then they were friends once more."
three-dogs,"The following day the youth went to the wood again, with his dog and the two pigs."
