section,text
1,"ONCE upon a time there were five women who were standing in a field, mowing. Heaven had not given a single one of them a child, and each of them wanted to have one. And suddenly they saw a goose-egg of quite unheard-of size, well-nigh as large as a man's head. ""I saw it first,"" said the one. ""I saw it at the same time that you did,"" insisted another. ""But I want it, for I saw it first of all,"" maintained a third. And thus they went on, and fought so about the egg that they nearly came to blows. Finally they agreed that it should belong to all five of them, and that all of them should sit on it, as a goose would do, and hatch out the little gosling. The first remained sitting on the egg for eight days, and hatched, and did not move or do a thing. During this time the rest had to feed her and themselves as well. One of them grew angry because of this and scolded."
2,"""You did not crawl out of the egg either before you could cry peep!"" said the one who was sitting on the egg and hatching. ""Yet I almost believe that a human child is going to slip out of the egg, for something is murmuring inside it without ever stopping: Herring and mush, porridge and milk,"" said she. ""And now you can sit on it for eight days, while we bring you food."""
3,"When the fifth day of the eight had passed, it was plain to her that there was a child in the egg, which kept on calling: ""Herring and mush, porridge and milk,"" and so she punched a hole in the egg. Instead of a gosling out came a child. It was quite disgustingly homely, with a big head and a small body. No sooner had it crawled out than it began to cry: ""Herring and mush, porridge and milk!"" So they named the child Murmur Goose-Egg."
4,"In spite of the child's homeliness, the women at first took a great deal of pleasure in him. But before long, he grew so greedy that he devoured everything they had. When they cooked a dish of mush or a potful of porridge that was to do for all six of them, the child swallowed it all by himself. So they did not want to keep him any longer. ""I have not had a single full meal since the changling crawled out,"" said one of them. When Murmur Goose-Egg heard that, and the rest agreed, he said that he would gladly go his own gait, for ""if they had no need of him, then he had no need of them,"" and with that he went off. Finally he came to a farmstead that lay in a rocky section, and asked for work. Yes, they needed a workman, and the master told him to gather up the stones in the field. Then Murmur Goose-Egg gathered up the stones in the field. He picked up some that were so large that a number of horses could not have dragged them, and large and small, one and all, he put them in his pocket. Before long he had finished his work, and wanted to know what he was to do next."
5,"""You have picked up the stones in the field?"" said his master. ""You cannot possibly have finished before you have really begun!""

But Murmur Goose-Egg emptied his pockets, and threw the stones on a pile. Then his master saw that he had finished his work, and that one would have to handle such a strong fellow with kid gloves. So he told him to come in and eat. That suited Murmur Goose-Egg, and he ate up everything that was to have supplied the master and his family, and the help, and then he was only half satisfied."
6,"He was really a splendid worker; but a dangerous eater, like a bottomless cask, said the peasant. ""Such a serving-man could eat up a poor peasant, house and ground, before he noticed it,"" said he. He had no more work for him, and the best thing to do would be to go to the king's castle.

So Murmur Goose-Egg went to the king, and was at once given a place, and there was enough to eat and drink in the castle. He was to be the errand-boy, and help the maids fetch wood and water, and do other odd jobs. So he asked what he was to do first."
7,"For the time being he could chop fire-wood, said they. So Murmur Goose-Egg began to chop fire-wood, and hewed to the line in such fashion that the chips fairly flew. Before long he had chopped up all that there was, kindling wood and building wood, beams and boards, and when he was through with it, he came and asked what he was to do now.

""You can finish chopping the fire-wood,"" said they.

""There is none left,"" said Murmur Goose-Egg."
8,"That could not be possible, said the superintendent, and looked into the wood-bin. Yes, indeed, Murmur Goose-Egg had chopped up everything, large and small, beams and boards. That was very bad. Therefore the superintendent said that Murmur Goose-Egg should have nothing to eat until he had chopped down just as much wood in the forest as he had just chopped up for fire-wood."
9,"Then Murmur Goose-Egg went into the smithy, and had the smith make an iron ax of five hundred-weights. With that he went into the forest and began to chop. He chopped down big pine and fir trees, as thick as masts, and all that he found on the king's ground, as well as what he found on that of his neighbors. But he cut off neither the branches nor the tree-tops, so that all lay there as though felled by the storm. Then he loaded a sizable stack on the sled, and put to the horses. But they could not move the load from the spot. So he unharnessed them, and put himself to the sled, and went off alone with the load. When he came to the king's castle, there stood the king with the master carpenter in the entrance, and they were ready to give him a warm reception, because of the destruction he had wrought in the forest. For the master carpenter had been there and seen the havoc he had made. But when Murmur Goose-Egg came along with half the forest, the king grew frightened as well as angry, and he thought that if Murmur was so strong, it would be best to handle him with care."
10,"""Why, you are a splendid workman,"" said the king, ""but tell me, how much do you really eat at once,"" he continued, ""for I am sure you are hungry?""

If he were to have enough porridge, they would have to take twelve tons of meal to make it. After he had eaten that, then he could wait a while, said Murmur Goose-Egg.

It took some time before so much porridge could be prepared, and in the meantime Murmur was to carry wood into the kitchen. So he piled the whole load of wood on a sled. When he drove it through the door, he did not go to work about it very gently. The house nearly broke from its joints, and he well-nigh tore down the entire castle. When at last dinner was ready, they sent him out into the field, to call the help. He called so loudly that hill and vale reechoed the sound. But still the people did not come quick enough to suit him. So he picked a quarrel with them, and killed twelve."
