section,text
1,"On the fifth day of the fifth month the festival of the Dragon Junk is
held along the Yangtze-kiang. A dragon is hollowed out of wood,
painted with an armor of scales, and adorned with gold and bright
colors. A carved red railing surrounds this ship, and its sails and
flags are made of silks and brocade. The after part of the vessel is
called the dragon's tail. It rises ten feet above the water, and a
board which floats in the water is tied to it by means of a cloth."
2,"Upon this board sit boys who turn somersaults, stand on their heads,
and perform all sorts of tricks. Yet, being so close to the water
their danger is very great. It is the custom, therefore, when a boy is
hired for this purpose, to give his parents money before he is
trained. Then, if he falls into the water and is drowned, no one has
him on their conscience. Farther South the custom differs in so much
that instead of boys, beautiful girls are chosen for this purpose."
3,"In Dschen-Giang there once lived a widow named Dsiang, who had a son
called Aduan. When he was no more than seven years of age he was
extraordinarily skilful, and no other boy could equal him. And his
reputation increasing as he grew, he earned more and more money. So it
happened that he was still called upon at the Dragon Junk Festival
when he was already sixteen.

But one day he fell into the water below the Gold Island and was
drowned. He was the only son of his mother, and she sorrowed over him,
and that was the end of it."
4,"Yet Aduan did not know that he had been drowned. He met two men who
took him along with them, and he saw a new world in the midst of the
waters of the Yellow River. When he looked around, the waves of the
river towered steeply about him like walls, and a palace was visible,
in which sat a man wearing armor and a helmet. His two companions said
to him: ""That is the Prince of the Dragon's Cave!"" and bade him kneel.

The Prince of the Dragon's Cave seemed to be of a mild and kindly
disposition and said: ""We can make use of such a skilful lad. He may
take part in the dance of the willow branches!"""
5,"So he was brought to a spot surrounded by extensive buildings. He
entered, and was greeted by a crowd of boys who were all about
fourteen years of age.

An old woman came in and they all called out: ""This is Mother Hia!""
And she sat down and had Aduan show his tricks. Then she taught him
the dance of the flying thunders of Tsian-Tang River, and the music
that calms the winds on the sea of Dung-Ting. When the cymbals and
kettledrums reechoed through all the courts, they deafened the ear.
Then, again, all the courts would fall silent. Mother Hia thought that
Aduan would not be able to grasp everything the very first time; so
she taught him with great patience. But Aduan had understood
everything from the first, and that pleased old Mother Hia. ""This
boy,"" said she, ""equals our own Rose of Evening!"""
6,"The following day the Prince of the Dragon's Cave held a review of his
dancers. When all the dancers had assembled, the dance of the Ogres
was danced first. Those who performed it all wore devil-masks and
garments of scales. They beat upon enormous cymbals, and their
kettledrums were so large that four men could just about span them.
Their sound was like the sound of a mighty thunder, and the noise was
so great that nothing else could be heard. When the dance began,
tremendous waves spouted up to the very skies, and then fell down
again like star-glimmer which scatters in the air."
7,"The Prince of the Dragon Cave hastily bade the dance cease, and had
the dancers of the nightingale round step forth. These were all lovely
young girls of sixteen. They made a delicate music with flutes, so
that the breeze blew and the roaring of the waves was stilled in a
moment. The water gradually became as quiet as a crystal world,
transparent to its lowest depths. When the nightingale dancers had
finished, they withdrew and posted themselves in the western
courtyard."
8,"Then came the turn of the swallow dancers. These were all little
girls. One among them, who was about fifteen years of age, danced the
dance of the giving of flowers with flying sleeves and waving locks.
And as their garments fluttered, many-colored flowers dropped from
their folds, and were caught up by the wind and whirled about the
whole courtyard. When the dance had ended, this dancer also went off
with the rest of the girls to the western courtyard. Aduan looked at
her from out the corner of his eye, and fell deeply in love with her.
He asked his comrades who she might be and they told him she was named
""Rose of Evening."""
9,"But the willow-spray dancers were now called out. The Prince of the
Dragon Cave was especially desirous of testing Aduan. So Aduan danced
alone, and he danced with joy or defiance according to the music. When
he looked up and when he looked down his glances held the beat of the
measure. The Dragon Prince, enchanted with his skill, presented him
with a garment of five colors, and gave him a carbuncle set in golden
threads of fish-beard for a hair-jewel. Aduan bowed his thanks for the
gift, and then also hastened to the western courtyard. There all the
dancers stood in rank and file. Aduan could only look at Rose of
Evening from a distance, but still Rose of Evening returned his
glances."
10,"After a time Aduan gradually slipped to the end of his file and Rose
of Evening also drew near to him, so that they stood only a few feet
away from each other. But the strict rules allowed no confusion in the
ranks, so they could only gaze and let their souls go out to each
other.

Now the butterfly dance followed the others. This was danced by the
boys and girls together, and the pairs were equal in size, age and the
color of their garments. When all the dances had ended, the dancers
marched out with the goose-step. The willow-spray dancers followed the
swallow dancers, and Aduan hastened in advance of his company, while
Rose of Evening lingered along after hers. She turned her head, and
when she spied Aduan she purposely let a coral pin fall from her hair.
Aduan hastily hid it in his sleeve."
