section,text
1,"There was once a pretty little fir-tree in a wood. It was in a capital position, for it could get sun, and there was enough air, and all around grew many tall companions, both pines and firs. It did not heed the warm sun and the fresh air, or notice the little peasant children who ran about chattering when they came out to gather wild strawberries and raspberries. Often they found a whole basketful and strung strawberries on a straw; they would sit down by the little fir-tree and say, 'What a pretty little one this is!' The tree did not like that at all.

By the next year it had grown a whole ring taller, and the year after that another ring more, for you can always tell a fir-tree's age from its rings."
2,"'Oh! if I were only a great tree like the others!' sighed the little fir-tree, 'then I could stretch out my branches far and wide and look out into the great world! The birds would build their nests in my branches, and when the wind blew I would bow to it politely just like the others!' It took no pleasure in the sunshine, nor in the birds, nor in the rose-coloured clouds that sailed over it at dawn and at sunset. Then the winter came, and the snow lay white and sparkling all around, and a hare would come and spring right over the little fir-tree, which annoyed it very much. But when two more winters had passed the fir-tree was so tall that the hare had to run round it. 'Ah! to grow and grow, and become great and old! that is the only pleasure in life,' thought the tree. In the autumn the woodcutters used to come and hew some of the tallest trees; this happened every year, and the young fir-tree would shiver as the magnificent trees fell crashing and crackling to the ground, their branches hewn off, and the great trunks left bare, so that they were almost unrecognisable. But then they were laid on waggons and dragged out of the wood by horses. 'Where are they going? What will happen to them?'"
3,"In spring, when the swallows and storks came, the fir-tree asked them, 'Do you know where they were taken? Have you met them?'

The swallows knew nothing of them, but the stork nodded his head thoughtfully, saying, 'I think I know. I met many new ships as I flew from Egypt; there were splendid masts on the ships. I'll wager those were they! They had the scent of fir-trees. Ah! those are grand, grand!'

'Oh! if I were only big enough to sail away over the sea too! What sort of thing is the sea? what does it look like?'

'Oh! it would take much too long to tell you all that,' said the stork, and off he went.

'Rejoice in your youth,' said the sunbeams, 'rejoice in the sweet growing time, in the young life within you.'

And the wind kissed it and the dew wept tears over it, but the fir-tree did not understand."
4,"Towards Christmas-time quite little trees were cut down, some not as big as the young fir-tree, or just the same age, and now it had no peace or rest for longing to be away. These little trees, which were chosen for their beauty, kept all their branches; they were put in carts and drawn out of the wood by horses.

'Whither are those going?' asked the fir-tree; 'they are no bigger than I, and one there was much smaller even! Why do they keep their branches? Where are they taken to?'

'We know! we know!' twittered the sparrows. 'Down there in the city we have peeped in at the windows, we know where they go! They attain to the greatest splendour and magnificence you can imagine! We have looked in at the windows and seen them planted in the middle of the warm room and adorned with the most beautiful things-golden apples, sweet-meats, toys and hundreds of candles.'

'And then?' asked the fir-tree, trembling in every limb with eagerness, 'and then? what happens then?'

'Oh, we haven't seen anything more than that. That was simply matchless!'"
5,"'Am I too destined to the same brilliant career?' wondered the fir-tree excitedly. 'That is even better than sailing over the sea! I am sick with longing. If it were only Christmas! Now I am tall and grown-up like those which were taken away last year. Ah, if I were only in the cart! If I were only in the warm room with all the splendour and magnificence! And then? Then comes something better, something still more beautiful, else why should they dress us up? There must be something greater, something grander to come-but what? Oh! I am pining away! I really don't know what's the matter with me!'

'Rejoice in us,' said the air and sunshine, 'rejoice in your fresh youth in the free air!'"
6,"But it took no notice, and just grew and grew; there it stood fresh and green in winter and summer, and all who saw it said, 'What a beautiful tree!' And at Christmas-time it was the first to be cut down. The axe went deep into the pith; the tree fell to the ground with a groan; it felt bruised and faint. It could not think of happiness, it was sad at leaving its home, the spot where it had sprung up; it knew, too, that it would never see again its dear old companions, or the little shrubs and flowers, perhaps not even the birds. Altogether the parting was not pleasant.

When the tree came to itself again it was packed in a yard with other trees, and a man was saying, 'This is a splendid one, we shall only want this.'"
7,"Then came two footmen in livery and carried the fir-tree to a large and beautiful room. There were pictures hanging on the walls, and near the Dutch stove stood great Chinese vases with lions on their lids; there were armchairs, silk-covered sofas, big tables laden with picture-books and toys, worth hundreds of pounds-at least, so the children said. The fir-tree was placed in a great tub filled with sand, but no one could see that it was a tub, for it was all hung with greenery and stood on a gay carpet. How the tree trembled! What was coming now? On its branches they hung little nets cut out of coloured paper, each full of sugarplums; gilt apples and nuts hung down as if they were growing, over a hundred red, blue, and white tapers were fastened among the branches. Dolls as life-like as human beings-the fir-tree had never seen any before were suspended among the green, and right up at the top was fixed a gold tinsel star; it was gorgeous, quite unusually gorgeous!"
8,"'To-night,' they all said, 'to-night it will be lighted!'

'Ah!' thought the tree, 'if it were only evening! Then the tapers would soon be lighted. What will happen then? I wonder whether the trees will come from the wood to see me, or if the sparrows will fly against the window panes? Am I to stand here decked out thus through winter and summer?'

It was not a bad guess, but the fir-tree had real bark-ache from sheer longing, and bark-ache in trees is just as bad as head-ache in human beings.

Now the tapers were lighted. What a glitter! What splendour! The tree quivered in all its branches so much, that one of the candles caught the green, and singed it. 'Take care!' cried the young ladies, and they extinguished it.

Now the tree did not even dare to quiver. It was really terrible! It was so afraid of losing any of its ornaments, and it was quite bewildered by all the radiance.

And then the folding doors were opened, and a crowd of children rushed in, as though they wanted to knock down the whole tree, whilst the older people followed soberly. The children stood quite silent, but only for a moment, and then they shouted again, and danced round the tree, and snatched off one present after another."
9,"'What are they doing?' thought the tree. 'What is going to happen?' And the tapers burnt low on the branches, and were put out one by one, and then the children were given permission to plunder the tree. They rushed at it so that all its boughs creaked; if it had not been fastened by the gold star at the top to the ceiling, it would have been overthrown.

The children danced about with their splendid toys, and no one looked at the tree, except the old nurse, who came and peeped amongst the boughs, just to see if a fig or an apple had been forgotten.

'A story! a story!' cried the children, and dragged a little stout man to the tree; he sat down beneath it, saying, 'Here we are in the greenwood, and the tree will be delighted to listen! But I am only going to tell one story. Shall it be Henny Penny or Humpty Dumpty who fell downstairs, and yet gained great honour and married a princess?'

'Henny Penny!' cried some; 'Humpty Dumpty!' cried others; there was a perfect babel of voices! Only the fir-tree kept silent, and thought, 'Am I not to be in it? Am I to have nothing to do with it?'"
10,"But it had already been in it, and played out its part. And the man told them about Humpty Dumpty who fell downstairs and married a princess. The children clapped their hands and cried, 'Another! another!' They wanted the story of Henny Penny also, but they only got Humpty Dumpty. The fir-tree stood quite astonished and thoughtful; the birds in the wood had never related anything like that. 'Humpty Dumpty fell downstairs and yet married a princess! yes, that is the way of the world!' thought the tree, and was sure it must be true, because such a nice man had told the story. 'Well, who knows? Perhaps I shall fall downstairs and marry a princess.' And it rejoiced to think that next day it would be decked out again with candles, toys, glittering ornaments, and fruits. 'To-morrow I shall quiver again with excitement. I shall enjoy to the full all my splendour. To-morrow I shall hear Humpty Dumpty again, and perhaps Henny Penny too.' And the tree stood silent and lost in thought all through the night."
