section,text
1,"At the time that the Tang dynasty was reigning there lived a man named
Liu I, who had failed to pass his examinations for the doctorate. So
he traveled home again. He had gone six or seven miles when a bird
flew up in a field, and his horse shied and ran ten miles before he
could stop him. There he saw a woman who was herding sheep on a
hillside. He looked at her and she was lovely to look upon, yet her
face bore traces of hidden grief. Astonished, he asked her what was
the matter."
2,"The woman began to sob and said: ""Fortune has forsaken me, and I am in
need and ashamed. Since you are kind enough to ask I will tell you
all. I am the youngest daughter of the Dragon-King of the Sea of
Dungting, and was married to the second son of the Dragon-King of Ging
Dschou. Yet my husband ill-treated and disowned me. I complained to my
step-parents, but they loved their son blindly and did nothing. And
when I grew insistent they both became angry, and I was sent out here
to herd sheep."" When she had done, the woman burst into tears and lost
all control of herself. Then she continued: ""The Sea of Dungting is
far from here; yet I know that you will have to pass it on your
homeward journey. I should like to give you a letter to my father, but
I do not know whether you would take it."""
3,"Liu I answered: ""Your words have moved my heart. Would that I had
wings and could fly away with you. I will be glad to deliver the
letter to your father. Yet the Sea of Dungting is long and broad, and
how am I to find him?""

""On the southern shore of the Sea stands an orange-tree,"" answered the
woman, ""which people call the tree of sacrifice. When you get there
you must loosen your girdle and strike the tree with it three times in
succession. Then some one will appear whom you must follow. When you
see my father, tell him in what need you found me, and that I long
greatly for his help."""
4,"Then she fetched out a letter from her breast and gave it to Liu I.
She bowed to him, looked toward the east and sighed, and, unexpectedly,
the sudden tears rolled from the eyes of Liu I as well. He took the
letter and thrust it in his bag.

Then he asked her: ""I cannot understand why you have to herd sheep. Do
the gods slaughter cattle like men?"""
5,"""These are not ordinary sheep,"" answered the woman; ""these are
rain-sheep.""

""But what are rain-sheep?""

""They are the thunder-rams,"" replied the woman."
6,"And when he looked more closely he noticed that these sheep walked
around in proud, savage fashion, quite different from ordinary sheep.

Liu I added: ""But if I deliver the letter for you, and you succeed in
getting back to the Sea of Dungting in safety, then you must not use
me like a stranger.""

The woman answered: ""How could I use you as a stranger? You shall be
my dearest friend."""
7,"And with these words they parted.

In course of a month Liu I reached the Sea of Dungting, asked for the
orange-tree and, sure enough, found it. He loosened his girdle, and
struck the tree with it three times. At once a warrior emerged from
the waves of the sea, and asked: ""Whence come you, honored guest?"""
8,"Liu I said: ""I have come on an important mission and want to see the
King.""

The warrior made a gesture in the direction of the water, and the
waves turned into a solid street along which he led Liu I. The
dragon-castle rose before them with its thousand gates, and magic
flowers and rare grasses bloomed in luxurious profusion. The warrior
bade him wait at the side of a great hall."
9,"Liu I asked: ""What is this place called?""

""It is the Hall of the Spirits,"" was the reply.

Liu I looked about him: all the jewels known to earth were there in
abundance. The columns were of white quartz, inlaid with green jade;
the seats were made of coral, the curtains of mountain crystal as
clear as water, the windows of burnished glass, adorned with rich
lattice-work. The beams of the ceiling, ornamented with amber, rose in
wide arches. An exotic fragrance filled the hall, whose outlines were
lost in darkness."
10,"Liu I had waited for the king a long time. To all his questions the
warrior replied: ""Our master is pleased at this moment to talk with
the priest of the sun up on the coral-tower about the sacred book of
the fire. He will, no doubt, soon be through.""

Liu I went on to ask: ""Why is he interested in the sacred book of the
fire?"""
