section,text
1,"It was the Eve of Samhain, which we Christians call All Hallows' Eve.

The King of Ireland, Conn, the Hundred-Fighter, sat at supper in his
palace at Tara. All his chiefs and mighty men were with him. On his
right hand was his only son, Art the Solitary, so called because he had
no brothers. The sons of Morna, who kept the boy Finn out of his rights
and were at the time trying to kill him if they could, were here too.
Chief amongst them was Gaul mac Morna, a huge and strong warrior, and
Captain of all the Fians ever since that battle in which Finn's father
had been killed.

And Gaul's men were with him. The great long table was spread for
supper. A thousand wax candles shed their light through the chamber, and
caused the vessels of gold, silver, and bronze to shine. Yet, though it
was a great feast, none of these warriors seemed to care about eating or
drinking; every face was sad, and there was little conversation, and no
music. It seemed as if they were expecting some calamity. Conn's
sceptre, which was a plain staff of silver, lay beside him on the table,
and there was a canopy of bright bronze over his head. Gaul mac Morna,
Captain of the Fians, sat at the other end of the long table. Every
warrior wore a bright banqueting mantle of silk or satin, scarlet or
crimson, blue, green, or purple, fastened on the breast either with a
great brooch or with a pin of gold or silver. Yet, though their raiment
was bright and gay, and though all the usual instruments of festivity
were there, and a thousand tall candles shed their light over the scene,
no one looked happy."
2,"Then was heard a low sound like thunder, and the earth seemed to
tremble, and after that they distinctly heard a footfall like the slow,
deliberate tread of a giant. These footfalls sent a chill into every
heart, and every face, gloomy before, was now pale.

The King leaned past his son Art the Solitary, and said to a certain
Druid who sat beside Art, ""Is this the son of Midna come before his
time?"" ""It is not,"" said the Druid, ""but it is the man who is to conquer
Midna. One is coming to Tara this night before whose glory all other
glory shall wax dim.""

Shortly after that they heard the voices of the doorkeepers raised in
contention, as if they would repel from the hall someone who wished to
enter, then a slight scuffle, and after that a strange figure entered
the chamber. He was dressed in the skins of wild beasts, and wore over
his shoulders a huge thick cloak of wild boars' skins, fastened on the
breast with a white tusk of the same animal. He wore a shield and two
spears. Though of huge stature his face was that of a boy, smooth on the
cheeks and lips. It was white and ruddy, and very handsome. His hair was
like refined gold. A light seemed to go out from him, before which the
candles burned dim. It was Finn.

He stood in the doorway, and cried out in a strong and sonorous, but
musical, voice:"
3,"""O Conn the Hundred-Fighter, son of Felimy, the righteous son of Tuthal
the legitimate, O King of the Kings of Erin, a wronged and disinherited
youth, possessing nowhere one rood of his patrimony, a wanderer and an
outlaw, a hunter of the wildernesses and mountains, claims hospitality
of thee, illustrious prince, on the eve of the great festival of
Samhain.""

""Thou art welcome whoever thou art,"" answered the King, ""and doubly
welcome because thou art unfortunate. I think, such is thy face and
form, that thou art the son of some mighty king on whom disaster has
fallen undeserved. The high gods of Erin grant thee speedy restoration
and strong vengeance of thy many wrongs. Sit here, O noble youth,
between me and my only son, Art, heir to my kingdom.""

An attendant took his weapons from the youth and hung them on the wall
with the rest, and Finn sat down between the King of Ireland and his
only son. Choice food was set before him, which he ate, and old ale,
which he drank. From the moment he entered no one thought of anything
but of him. When Finn had made an end of eating and drinking, he said to
the King:"
4,"""O illustrious prince, though it is not right for a guest to even seem
to observe aught that may be awry, or not as it should be, in the hall
of his entertainer, yet the sorrow of a kindly host is a sorrow, too, to
his guest, and sometimes unawares the man of the house finds succour and
help in the stranger. There is sorrow in this chamber of festivity. If
anyone who is dear to thee and thy people happens to be dead, I can do
nothing. But I say it, and it is not a vain boast, that even if a person
is at the point of death, I can restore him to life and health, for
there are marvellous powers of life-giving in my two hands.""

Conn the Hundred-Fighter answered, ""Our grief is not such as you
suppose; and why should I not tell a cause of shame, which is known far
and wide? This, then, is the reason of our being together, and the gloom
which is over us. There is a mighty enchanter whose dwelling is in the
haunted mountains of Slieve Gullion in the north. His name is Allen, son
of Midna, and his enmity to me is as great as his power. Once every
year, at this season, it is his pleasure to burn Tara. Descending out of
his wizard haunts, he standeth over against the city and shoots balls of
fire out of his mouth against it, till it is consumed. Then he goes away
mocking and triumphant. This annual building of Tara, only to be
annually consumed, is a shame to me, and till this enchanter declared
war against me, I have lived without reproach."""
5,"""But,"" said Finn, ""how is it that thy young warriors, valiant and swift,
do not repel him, or kill him?""

""Alas!"" said Conn, ""all our valour is in vain against this man. Our
hosts encompass Tara on all sides, keeping watch and ward when the fatal
night comes. Then the son of Midna plays on his Druidic instrument of
music, on his magic pipe and his magic lyre, and as the fairy music
falls on our ears, our eyelids grow heavy, and soon all subside upon the
grass in deep slumber. So comes this man against the city and shoots his
fire-balls against it, and utterly consumes it. Nine years he has burnt
Tara in that manner, and this is the tenth. At midnight to-night he will
come and do the same. Last year (though it was a shame to me that I, who
am the high King over all Ireland, should not be able myself to defend
Tara) I summoned Gaul mac Morna and all the Fians to my assistance. They
came, but the pipe and lyre of the son of Midna prevailed over them too,
so that Tara was burned as at other times. Nor have we any reason to
believe that the son of Midna will not burn the city again to-night, as
he did last year. All the women and children have been sent out of Tara
this day. We are only men of war here, waiting for the time. That, O
noble youth, is why we are sad. The 'Pillars of Tara' are broken, and
the might of the Fians is as nought before the power of this man.""

""What shall be my reward if I kill this man and save Tara?"" asked Finn."
6,"""Thy inheritance,"" answered the King, ""be it great or small, and whether
it lies in Ireland or beyond Ireland; and for securities I give you my
son Art and Gaul mac Morna and the Chief of the Fians.""

Gaul and the captains of the Fianna consented to that arrangement,
though reluctantly, for their minds misgave them as to who the great
youth might be.

After that all arose and armed themselves and ringed Tara round with
horse and foot, and thrice Conn the Hundred-Fighter raised his awful
regal voice, enjoining vigilance upon his people, and thrice Gaul mac
Morna did the same, addressing the Fians, and after that they filled
their ears with wax and wool, and kept a stern and fierce watch, and
many of them thrust the points of their swords into their flesh.

Now Finn was alone in the banqueting chamber after the rest had gone
out, and he washed his face and his hands in pure water, and he took
from the bag that was at his girdle the instruments of divination and
magic, which had been his father's, and what use he made of them is not
known; but ere long a man stood before him, holding a spear in one hand
and a blue mantle in the other. There were twenty nails of gold of
Arabia in the spear."
7,"The nails glittered like stars, and twinkled with
live light as stars do in a frosty night, and the blade of it quivered
like a tongue of white fire. From haft to blade-point that spear was
alive. There were voices in it too, and the war-tunes of the enchanted
races of Erin, whom they called the Tuatha De Danan, sounded from it.
The mantle, too, was a wonder, for innumerable stars twinkled in the
blue, and the likeness of clouds passed through it. The man gave these
things to Finn, and when he had instructed him in their use, he was not
seen.

Then Finn arose and armed himself, and took the magic spear and mantle
and went out. There was a ring of flame round Tara that night, for the
Fians and the warriors of Conn had torches in their hands, and all the
royal buildings of Tara showed clear in the light, and also the dark
serpentine course of the Boyne, which flowed past Tara on the north; and
there, standing silent and alert, were the innumerable warriors of all
Erin, with spear and shield, keeping watch and ward against the son of
Midna, also the Four Pillars of Tara in four dense divisions around the
high King, even Conn the Hundred-Fighter.

Finn stood with his back to the palace, which was called the
House-of-the-going-round-of-Mead, between the palace and Conn, and he
grasped the magic spear strongly with one hand and the mantle with the
other."
8,"As midnight drew nigh, he heard far away in the north, out of the
mountains of Slieve Gullion, a fairy tune played, soft, low, and slow,
as if on a silver flute; and at the same time the roar of Conn the
Hundred-Fighter, and the voice of Gaul like thunder, and the responsive
shouts of the captains, and the clamour of the host, for the host
shouted all together, and clashed their swords against their shields in
fierce defiance, when in spite of all obstructions the fairy music of
the enchanter began to steal into their souls. That shout was heard all
over Ireland, echoing from sea to sea, and the hollow buildings of Tara
reverberated to the uproar. Yet through it all could be heard the low,
slow, delicious music that came from Slieve Gullion. Finn put the point
of the spear to his forehead. It burned him like fire, yet his stout
heart did not fail. Then the roar of the host slowly faded away as in a
dream, though the captains were still shouting, and two-thirds of the
torches fell to the ground."
9,"And now, succeeding the flute music,
sounded the music of a stringed instrument exceedingly sweet. Finn
pressed the cruel spear-head closer to his forehead, and saw every torch
fall, save one which wavered as if held by a drunken man, and beneath it
a giant figure that reeled and tottered and strove in vain to keep its
feet. It was Conn the Hundred-Fighter. As he fell there was a roar as of
many waters; it was the ocean mourning for the high King's fall. Finn
passed through the fallen men and stood alone on the dark hill-side. He
heard the feet of the enchanter splashing through the Boyne, and saw his
huge form ascending the slopes of Tara. When the enchanter saw that all
was silent and dark there he laughed and from his mouth blew a red
fire-ball at the Teck-Midcuarta, which he was accustomed first to set in
flames."
10,"Finn caught the fire-ball in the magic mantle. The enchanter
blew a second and a third, and Finn caught them both. The man saw that
his power over Tara was at an end, and that his magic arts had been
defeated. On the third occasion he saw Finn's face, and recognised his
conqueror. He turned to flee, and though slow was his coming, swifter
than the wind was his going, that he might recover the protection of his
enchanted palace before the ""fair-faced youth clad in skins"" should
overtake him. Finn let fall the mantle as he had been instructed, and
pursued him, but in vain. Soon he perceived that he could not possibly
overtake the swift enchanter. Then he was aware that the magic spear
struggled in his hand like a hound in a leash. ""Go, then, if thou wilt,""
he said, and, poising, cast the spear from him. It shot through the dark
night hissing and screaming."
