section,text
1,"Once upon a time there lived a King and Queen, who were the best
creatures in the world, and so kind-hearted that they could not bear
to see their subjects want for anything. The consequence was that
they gradually gave away all their treasures, till they positively
had nothing left to live upon; and this coming to the ears of their
neighbour, King Bruin, he promptly raised a large army and marched into
their country. The poor King, having no means of defending his kingdom,
was forced to disguise himself with a false beard, and carrying his only
son, the little Prince Featherhead, in his arms, and accompanied only by
the Queen, to make the best of his way into the wild country. They were
lucky enough to escape the soldiers of King Bruin, and at last, after
unheard-of fatigues and adventures, they found themselves in a charming
green valley, through which flowed a stream clear as crystal and
overshadowed by beautiful trees."
2,"As they looked round them with delight, a voice said suddenly: 'Fish, and see what you will catch.' Now the King had always loved fishing, and never went anywhere without a fish-hook
or two in his pocket, so he drew one out hastily, and the Queen lent him
her girdle to fasten it to, and it had hardly touched the water before
it caught a big fish, which made them an excellent meal--and not before
they needed it, for they had found nothing until then but a few wild
berries and roots. They thought that for the present they could not do
better than stay in this delightful place, and the King set to work, and
soon built a bower of branches to shelter them; and when it was finished
the Queen was so charmed with it that she declared nothing was lacking
to complete her happiness but a flock of sheep, which she and the little
Prince might tend while the King fished. They soon found that the fish
were not only abundant and easily caught, but also very beautiful, with
glittering scales of every imaginable hue; and before long the King
discovered that he could teach them to talk and whistle better than any
parrot."
3,"Then he determined to carry some to the nearest town and try to
sell them; and as no one had ever before seen any like them the
people flocked about him eagerly and bought all he had caught, so that
presently not a house in the city was considered complete without a
crystal bowl full of fish, and the King's customers were very particular
about having them to match the rest of the furniture, and gave him a
vast amount of trouble in choosing them. However, the money he obtained
in this way enabled him to buy the Queen her flock of sheep, as well as
many of the other things which go to make life pleasant, so that they
never once regretted their lost kingdom."
4,"Now it happened that the Fairy
of the Beech-Woods lived in the lovely valley to which chance had led
the poor fugitives, and it was she who had, in pity for their forlorn
condition, sent the King such good luck to his fishing, and generally
taken them under her protection. This she was all the more inclined to
do as she loved children, and little Prince Featherhead, who never
cried and grew prettier day by day, quite won her heart. She made the
acquaintance of the King and the Queen without at first letting them
know that she was a fairy, and they soon took a great fancy to her, and
even trusted her with the precious Prince, whom she carried off to her
palace, where she regaled him with cakes and tarts and every other
good thing. This was the way she chose of making him fond of her; but
afterwards, as he grew older, she spared no pains in educating and
training him as a prince should be trained. But unfortunately, in spite
of all her care, he grew so vain and frivolous that he quitted his
peaceful country life in disgust, and rushed eagerly after all the
foolish gaieties of the neighbouring town, where his handsome face and
charming manners speedily made him popular. The King and Queen deeply
regretted this alteration in their son, but did not know how to mend
matters, since the good old Fairy had made him so self-willed."
5,"Just at this time the Fairy of the Beech-Woods received a visit from
an old friend of hers called Saradine, who rushed into her house so
breathless with rage that she could hardly speak.

'Dear, dear! what is the matter?' said the Fairy of the Beech-Woods
soothingly.

'The matter!' cried Saradine. 'You shall soon hear all about it. You
know that, not content with endowing Celandine, Princess of the Summer
Islands, with everything she could desire to make her charming, I
actually took the trouble to bring her up myself; and now what does she
do but come to me with more coaxings and caresses than usual to beg a
favour. And what do you suppose this favour turns out to be--when I have
been cajoled into promising to grant it?'"
6,"""Nothing more nor less than a request that I will take back all my gifts--since,"" says my young
madam, ""if I have the good fortune to please you, how am I to know that
it is really I, myself? And that's how it will be all my life long,
whenever I meet anybody. You see what a weariness my life will be to me
under these circumstances, and yet I assure you I am not ungrateful to
you for all your kindness!"" 'I did all I could,' continued Saradine, 'to
make her think better of it, but in vain; so after going through the
usual ceremony for taking back my gifts, I'm come to you for a little
peace and quietness. But, after all, I have not taken anything of
consequence from this provoking Celandine. Nature had already made her
so pretty, and given her such a ready wit of her own, that she will
do perfectly well without me. However, I thought she deserved a little
lesson, so to begin with I have whisked her off into the desert, and
there left her!'"
7,"'What! all alone, and without any means of existence?' cried the
kind-hearted old Fairy. 'You had better hand her over to me. I don't
think so very badly of her after all. I'll just cure her vanity by
making her love someone better than herself. Really, when I come to
consider of it, I declare the little minx has shown more spirit and
originality in the matter than one expects of a princess.'

Saradine willingly consented to this arrangement, and the old Fairy's
first care was to smooth away all the difficulties which surrounded
the Princess, and lead her by the mossy path overhung with trees to the
bower of the King and Queen, who still pursued their peaceful life in
the valley.

They were immensely surprised at her appearance, but her charming face,
and the deplorably ragged condition to which the thorns and briers had
reduced her once elegant attire, speedily won their compassion; they
recognised her as a companion in misfortune, and the Queen welcomed
her heartily, and begged her to share their simple repast. Celandine
gracefully accepted their hospitality, and soon told them what had
happened to her. The King was charmed with her spirit, while the Queen
thought she had indeed been daring thus to go against the Fairy's
wishes.

'Since it has ended in my meeting you,' said the Princess, 'I cannot
regret the step I have taken, and if you will let me stay with you, I
shall be perfectly happy.'"
8,"The King and Queen were only too delighted to have this charming
Princess to supply the place of Prince Featherhead, whom they saw
but seldom, since the Fairy had provided him with a palace in the
neighbouring town, where he lived in the greatest luxury, and did
nothing but amuse himself from morning to night. So Celandine stayed,
and helped the Queen to keep house, and very soon they loved her dearly.
When the Fairy of the Beech-Woods came to them, they presented the
Princess to her, and told her story, little thinking that the Fairy knew
more about Celandine than they did. The old Fairy was equally delighted
with her, and often invited her to visit her Leafy Palace, which was
the most enchanting place that could be imagined, and full of treasures.
Often she would say to the Princess, when showing her some wonderful
thing:"
9,"'This will do for a wedding gift some day.' And Celandine could not help
thinking that it was to her that the Fairy meant to give the two blue
wax-torches which burned without ever getting smaller, or the diamond
from which more diamonds were continually growing, or the boat that
sailed under water, or whatever beautiful or wonderful thing they might
happen to be looking at. It is true that she never said so positively,
but she certainly allowed the Princess to believe it, because she
thought a little disappointment would be good for her. But the person
she really relied upon for curing Celandine of her vanity was Prince
Featherhead. The old Fairy was not at all pleased with the way he had
been going on for some time, but her heart was so soft towards him that
she was unwilling to take him away from the pleasures he loved, except
by offering him something better, which is not the most effectual mode
of correction, though it is without doubt the most agreeable."
10,"However, she did not even hint to the Princess that Featherhead was
anything but absolutely perfect, and talked of him so much that when at
last she announced that he was coming to visit her, Celandine made up
her mind that this delightful Prince would be certain to fall in love
with her at once, and was quite pleased at the idea. The old Fairy
thought so too, but as this was not at all what she wished, she took
care to throw such an enchantment over the Princess that she appeared to
Featherhead quite ugly and awkward, though to every one else she looked
just as usual. So when he arrived at the Leafy Palace, more handsome and
fascinating even than ever she had been led to expect, he hardly so much
as glanced at the Princess, but bestowed all his attention upon the old
Fairy, to whom he seemed to have a hundred things to say. The Princess
was immensely astonished at his indifference, and put on a cold and
offended air, which, however, he did not seem to observe. Then as a last
resource she exerted all her wit and gaiety to amuse him, but with no
better success, for he was of an age to be more attracted by beauty
than by anything else, and though he responded politely enough, it
was evident that his thoughts were elsewhere."
11,"Celandine was deeply
mortified, since for her part the Prince pleased her very well, and
for the first time she bitterly regretted the fairy gifts she had been
anxious to get rid of. Prince Featherhead was almost equally puzzled,
for he had heard nothing from the King and Queen but the praises of this
charming Princess, and the fact that they had spoken of her as so very
beautiful only confirmed his opinion that people who live in the country
have no taste. He talked to them of his charming acquaintances in the
town, the beauties he had admired, did admire, or thought he was going
to admire, until Celandine, who heard it all, was ready to cry with
vexation. The Fairy too was quite shocked at his conceit, and hit upon
a plan for curing him of it. She sent to him by an unknown messenger a
portrait of Princess Celandine as she really was, with this inscription:
'All this beauty and sweetness, with a loving heart and a great kingdom,
might have been yours but for your well-known fickleness.'"
12,"This message made a great impression upon the Prince, but not so much
as the portrait. He positively could not tear his eyes away from it, and
exclaimed aloud that never, never had he seen anything so lovely and
so graceful. Then he began to think that it was too absurd that he, the
fascinating Featherhead, should fall in love with a portrait; and, to
drive away the recollections of its haunting eyes, he rushed back to
the town; but somehow everything seemed changed. The beauties no longer
pleased him, their witty speeches had ceased to amuse; and indeed, for
their parts, they found the Prince far less amiable than of yore, and
were not sorry when he declared that, after all, a country life suited
him best, and went back to the Leafy Palace."
13,"Meanwhile, the Princess Celandine had been finding the time pass but slowly with the King and
Queen, and was only too pleased when Featherhead reappeared. She at once
noticed the change in him, and was deeply curious to find the reason of
it. Far from avoiding her, he now sought her company and seemed to take
pleasure in talking to her, and yet the Princess did not for a moment
flatter herself with the idea that he was in love with her, though it
did not take her long to decide that he certainly loved someone. But one
day the Princess, wandering sadly by the river, spied Prince Featherhead
fast asleep in the shade of a tree, and stole nearer to enjoy the
delight of gazing at his dear face unobserved. Judge of her astonishment
when she saw that he was holding in his hand a portrait of herself!
In vain did she puzzle over the apparent contradictoriness of his
behaviour. Why did he cherish her portrait while he was so fatally
indifferent to herself? At last she found an opportunity of asking him
the name of the Princess whose picture he carried about with him always.

'Alas! how can I tell you?' replied he."
14,"'Why should you not?' said the Princess timidly. 'Surely there is
nothing to prevent you.'

'Nothing to prevent me!' repeated he, 'when my utmost efforts have
failed to discover the lovely original. Should I be so sad if I could
but find her? But I do not even know her name.'

More surprised than ever, the Princess asked to be allowed to see
the portrait, and after examining it for a few minutes returned it,
remarking shyly that at least the original had every cause to be
satisfied with it.

'That means that you consider it flattered,' said the Prince severely.
'Really, Celandine, I thought better of you, and should have expected
you to be above such contemptible jealousy. But all women are alike!'

'Indeed, I meant only that it was a good likeness,' said the Princess
meekly.

'Then you know the original,' cried the Prince, throwing himself on his
knees beside her. 'Pray tell me at once who it is, and don't keep me in
suspense!'

'Oh! don't you see that it is meant for me?' cried Celandine.

The Prince sprang to his feet, hardly able to refrain from telling her
that she must be blinded by vanity to suppose she resembled the lovely
portrait even in the slightest degree; and after gazing at her for an
instant with icy surprise, turned and left her without another word, and
in a few hours quitted the Leafy Palace altogether."
15,"Now the Princess was indeed unhappy, and could no longer bear to stay
in a place where she had been so cruelly disdained. So, without even
bidding farewell to the King and Queen, she left the valley behind her,
and wandered sadly away, not caring whither. After walking until she
was weary, she saw before her a tiny house, and turned her slow steps
towards it. The nearer she approached the more miserable it appeared,
and at length she saw a little old woman sitting upon the door-step, who
said grimly:

'Here comes one of these fine beggars who are too idle to do anything
but run about the country!'

'Alas! madam,' said Celandine, with tears in her pretty eyes, 'a sad
fate forces me to ask you for shelter.'"
16,"'Didn't I tell you what it would be?' growled the old hag. 'From shelter
we shall proceed to demand supper, and from supper money to take us on
our way. Upon my word, if I could be sure of finding some one every
day whose head was as soft as his heart, I wouldn't wish for a more
agreeable life myself! But I have worked hard to build my house and
secure a morsel to eat, and I suppose you think that I am to give away
everything to the first passer-by who chooses to ask for it. Not at all!
I wager that a fine lady like you has more money than I have. I must
search her, and see if it is not so,' she added, hobbling towards
Celandine with the aid of her stick.

'Alas! madam,' replied the Princess, 'I only wish I had. I would give it
to you with all the pleasure in life.'

'But you are very smartly dressed for the kind of life you lead,'
continued the old woman."
