section,text
1,"Little Miss Muffet's father was a big banker in a big city, and he had so much money that the house he lived in was almost as beautiful as a king's palace. It was built of granite and marble, and richly furnished with every luxury that money can buy. There was an army of servants about the house, and many of them had no other duties than to wait upon Miss Muffet, for the little girl was an only child and therefore a personage of great importance. She had a maid to dress her hair and a maid to bathe her, a maid to serve her at table and a maid to tie her shoestrings, and several maids beside. And then there was Nurse Holloweg to look after all the maids and see they did their tasks properly."
2,"The child's father spent his days at his office and his evenings at his club; her mother was a leader in society, and therefore fully engaged from morning till night and from night till morn; so that Little Miss Muffet seldom saw her parents and scarce knew them when she did see them."
3,"I have never known by what name she was christened. Perhaps she did not know herself, for everyone had called her ""Miss Muffet"" since she could remember. The servants spoke of her respectfully as Miss Muffet. Mrs. Muffet would say, at times, ""By the way, Nurse, how is Miss Muffet getting along?"" And Mr. Muffet, when he met his little daughter by chance on the walk or in the hallway, would stop and look at her gravely and say, ""So this is Miss Muffet. Well, how are you feeling, little one?"" And then, without heeding her answer, he would walk away."
4,"Perhaps you think that Miss Muffet, surrounded by every luxury and with a dozen servants to wait upon her, was happy and contented; but such was not the case. She wanted to run and romp, but they told her it was unladylike; she wished to play with other children, but none were rich enough to be proper associates for her; she longed to dig in the dirt in the garden, but Nurse Holloweg was shocked at the very thought. So Miss Muffet became sullen and irritable, and scolded everyone about her, and lived a very unhappy life. And her food was too rich and gave her dyspepsia, so that she grew thin and pale and did not sleep well at night."
5,"One afternoon her mother, who happened to be at home for an hour, suddenly thought of her little daughter; so she rang the bell and asked for Nurse Holloweg.

""How is Miss Muffet, Nurse?"" enquired the lady.

""Very badly, ma'am,"" was the reply.

""Badly! What do you mean? Is she ill?""

""She's far from well, ma'am,"" answered the Nurse, ""and seems to be getting worse every day.""

""Well,"" replied the lady; ""you must have the doctor to see her; and don't forget to let me know what he says. That is all, Nurse.""

She turned to her novel again, and the Nurse walked away and sent a servant for the doctor. That great man, when he came, shook his head solemnly and said,

""She must have a change. Take her away into the country as soon as possible.""

""And very good advice it was, too,"" remarked the Nurse to one of the maids; ""for I feel as if I needed a change myself.""

When she reported the matter to Mrs. Muffet the mother answered,

""Very well; I will see Mr. Muffet and have him write out a cheque."""
6,"And so it was that a week later Little Miss Muffet went to the country, or rather to a small town where there was a summer hotel that had been highly recommended to Nurse Holloweg; and with her went the string of maids and a wagon-load of boxes and trunks.


The morning after their arrival the little girl asked to go out upon the lawn.

""Well,"" replied Nurse Holloweg, ""Sarah can take you out for half an hour. But remember you are not to run and get heated, for that will ruin your complexion; and you must not speak to any of the common children you meet, for your mother would object; and you must not get your shoes dusty nor your dress soiled, nor disobey Sarah in any way."""
7,"Little Miss Muffet went out in a very angry and sulky mood.

""What's the use of being in the country,"" she thought, ""if I must act just as I did in the city? I hate Nurse Holloweg, and Sarah, and all the rest of them! and if I dared I'd just-just run away.""

Indeed, a few minutes later, when Sarah had fallen asleep upon a bench under a big shade tree, Miss Muffet decided she would really run away for once in her life, and see how it seemed.

There was a pretty lane near by, running between shady trees far out into the country, and, stealing softly away from Sarah's side, the little girl ran as fast as she could go, and never stopped until she was all out of breath.

While she rested and wondered what she could do next, a farmer came along, driving an empty cart."
8,"""I'll catch on behind,"" said Miss Muffet, gleefully, ""just as I've seen the boys do in the city. Won't it be fun!""

So she ran and caught on the end of the cart, and actually climbed into it, falling all in a heap upon the straw that lay upon the bottom. But it didn't hurt her at all, and the next minute the farmer whipped up his horses, and they went trotting along the lane, carrying Miss Muffet farther and farther away from hated Nurse Holloweg and the dreadful maids.

She looked around upon the green fields and the waving grain, and drew in deep breaths of the fresh country air, and was happy for almost the first time in her little life. By and by she lay back upon the straw and fell asleep; and the farmer, who did not know she was in his cart, drove on for many miles, until at last he stopped at a small wooden farm-house, and jumped to the ground."
9,"A woman came to the door to greet him, and he said to her,

""Well, mother, we're home again, you see.""

""So I see,"" she answered; ""but did you bring my groceries?""

""Yes,"" he replied, as he began to unharness the horses; ""they are in the cart.""

So she came to the cart and looked within, and saw Miss Muffet, who was still asleep.

""Where did you get the little girl?"" asked the farmer's wife, in surprise.

""What little girl?"" asked he.

""The one in the cart.""

He came to the cart and looked in, and was as surprised as his wife."
10,"""She must have climbed into the cart when I left the town,"" he said; ""but waken her, wife, and we will hear what she has to say.""

So the farmer's wife shook the girl by the arm, and Miss Muffet sat up in the cart and rubbed her eyes and wondered where she was.

""How came you in my cart?"" asked the farmer.

""I caught on behind, and climbed in,"" answered the girl.

""What is your name, and where do you live?"" enquired the farmer's wife.

""My name is Miss Muffet, and I live in a big city,-but where, I do not know.""

And that was all she could tell them, so the woman said at last,

""We must keep her till some one comes to claim her, and she can earn her living by helping me make the cheeses.""

""That will be nice,"" said Miss Muffet, with a laugh, ""for Nurse Holloweg never lets me do anything, and I should like to help somebody do something."""
