section,text
1,"Morraha rose in the morning, and washed his hands and face, and said his
prayers, and ate his food. He asked God to prosper the day for him;
and he went down to the brink of the sea, and he saw a currach, short
and green, coming towards him. In it there was but one youthful
champion, and he playing hurly from prow to stern of the currach. He had
a hurl of gold and a ball of silver. He stopped not until the
currach was in on the shore. He drew her up on the green grass, and
put fastening on her for a day and a year, whether he should be there
all that time, or should only be on land for an hour by the clock. And
Morraha saluted the young man in words intelligent, intelligible, such
as were spoken at that time. The other saluted him in the same
fashion, and asked him would he play a game of cards with him; and
Morraha said he had not the wherewithal. The other answered that he
was never without a candle or the making of it. He put his hand in
his pocket and drew out a table and two chairs and a pack of cards, and
they sat down on the chairs and went to the card-playing. The first game
Morraha won, and the slender red champion bade him make his claim. He said that the land above him should be filled with stock of sheep in
the morning. It was well, and he played no second game, but home he
went.

The next day Morraha went to the brink of the sea, and the young man
came in the currach and asked him would he play cards. They played,
and Morraha won. And the young man bade him make his claim. He said
that the land above should be filled with cattle in the morning. It was
well, and he played no other game, but went home."
2,"And on the third morning Morraha went to the brink of the sea, and he
saw the young man coming. And he drew up his boat on the shore, and
asked him would he play cards. And they played, and Morraha won the
game. The young man bade him give his claim. And he said he should
have a castle, and of women the finest and fairest; and they were his.
It was well, and the young man went away.

On the fourth day the woman asked him how he had found himself, and he
told her. ""And I am going out,"" said he, ""to play again to-day.""

""I cross (forbid) you go again to him. If you have won so much, you
will lose more. Have no more to do with him.""

But he went against her will, and he saw the currach coming, and the
young man was driving his balls from end to end of the currach. He had
balls of silver and a hurl of gold, and he stopped not till he drew his
boat on the shore, and made her fast for a year and a day. And Morraha
and he saluted each other. He asked Morraha if he would play a game
of cards, and they played and he won. And Morraha said to him, ""Give
your claim, now.""

Said he, ""You will hear it too soon. I lay on you the bonds of the art
of the Druid not to sleep two nights in one house, nor finish a second
meal at the one table, till you bring me the sword of light and news of
the death of Anshgayliacht."""
3,"He went down to his wife, and sat down in a chair, and gave a groan, and
the chair broke in pieces.

""It is the son of a king under spells you are,"" said his wife, ""And you
had better have taken my counsel than that the spells should be on you.""
He said to her to bring news of the death of Anshgayliacht and the sword
of light to the slender red champion.

""Go out,"" said she, ""in the morning of the morrow, and take the bridle
in the window and shake it. Whatever beast, handsome or ugly, puts
the head in it, take that one with you. Do not speak a word to her till
she speaks to you. Take with you three pint bottles of ale and three
sixpenny loaves, and do the thing she tells you. When she runs to my
father's land, on a height above the court, she will shake herself, and
the bells will ring, and my father will say Brown Allree is in the land.
And if the son of a king or queen is there, bring him to me on your
shoulders. If it is the son of a poor man, let him come no further.""

He rose in the morning, and took the bridle that was in the window and
went out and shook it, and Brown Allree came and put her head in it. And
he took the three loaves and three bottles of ale, and went riding. When he was riding, she bent her head down to take hold of her feet with
her mouth, in hopes he would speak in ignorance. He spoke not a word
during the time, and the mare at last spoke to him, and said to him to
dismount and give her her dinner. He gave her the sixpenny loaf toasted
and a bottle of ale to drink. ""Sit up, now, riding and take good heed of
yourself: there are three miles of fire I have to clear at a leap."""
4,"She cleared the three miles of fire at a leap, and asked if he were
riding, and he said he was. They went on then, and she told him to
dismount and give her a meal. He did so, and gave her a sixpenny
loaf and a bottle. She consumed them, and said to him there were
before them three miles of hill covered with steel thistles, and that
she must clear it. And she cleared the hill with a leap, and she asked
him if he were still riding, and he said he was. They went on, and she
went not far before she told him to give her a meal, and he gave her the
bread and the bottleful. And she went over three miles of sea with a
leap, and she came then to the land of the King of France. She went
up on a height above the castle, and she shook herself and neighed, and
the bells rang. The King said that it was Brown Allree was in the
land. ""Go out,"" said he, ""and if it is the son of a king or queen, carry
him in on your shoulders; if it is not, leave him there.""

They went out, and the stars of the son of a king were on his breast;
and they lifted him high on their shoulders and bore him in to the King.
And they passed the night cheerfully with playing and with drinking,
with sport and with diversion, till the whiteness of the day came upon
the morrow morning.

Then the young King told the cause of his journey, and he asked of the
Queen her counsel and consent, and to give him counsel and good luck,
and the woman told him everything she advised him to do. ""Go now,"" said
she, ""and take with you the best mare in the stable, and go to the door
of Rough Niall of the speckled rock, and knock, and call on him to give
you news of the death of Anshgayliacht and the sword of light; and let
the horse's back be to the door, and apply the spurs, and away with
you!"""
5,"And in the morning he did so, and he took the best horse from the stable
and rode to the door of Niall, and turned the horse's back to the door,
and demanded news of the death of Anshgayliacht, and the sword of light. He applied the spurs, and away with him. And Niall followed him, and
as he was passing the gate cut the horse in two. And the mother was
there with a dish of puddings and flesh, and she threw it in his eyes
and blinded him, and said, ""Fool, whatever kind of man it is that's
mocking you, isn't that a fine condition you have got into on your
father's horse?""

On the morning of the next day Morraha rose and took another horse from
the stable, and went again to the door of Niall, and knocked and
demanded news of the death of Anshgayliacht, and the sword of light, and
applied the spurs to the horse, and away with him. And Niall followed,
and as he was passing the gate cut the horse in two, and took half the
saddle with him, and his mother met him, and threw the flesh in his eyes
and blinded him.

And on the third day Morraha went also to the door of Niall. Niall
followed him, and as he was passing the gate cut away the saddle from
under him and the clothes from his back. Then his mother said to Niall:

""Whatever fool it is that's mocking you, he is out yonder in the little
currach, going home; and take good heed to yourself, and don't sleep one
wink for three days.""

And for three days the little currach was there before him, and then his
mother came to him and said:

""Sleep as much as you want now. He is gone."""
6,"And he went to sleep, and there was heavy sleep on him, and Morraha went
in and took hold of the sword that was on the bed at his head. And the
sword thought to draw itself out of the hand of Morraha, but it failed.
And then it gave a cry, and it wakened Niall, and Niall said it was a
rude and rough thing to come into his house like that. Morraha said
to him:

""Leave your much talking, or I will cut the head off you. Tell me the
news of the death of Anshgayliacht.""

""Oh, you can have my head.""

""But your head is no good to me. Tell me the story.""

""Oh,"" said Niall's wife, ""you must get the story.""

""Oh,"" said Morraha, ""is the woman your wife?""

""Oh,"" said the man, ""is it not you that have the story?""

""Oh,"" said she, ""you will tell it to us.""

""Well,"" said the man, ""let us sit down together till I tell the story. I
thought no one would ever get it, but now it will be heard by all.""

When I was growing up my mother taught me the language of the birds, and
when I got married I used to be listening to their conversation. I
would be laughing, and my wife would be asking me what was the reason of
my laughing. I did not like to tell her, as women are always asking
questions. We went out walking one fine morning, and the birds were
arguing with one another. One of them said to another:

""Why should you be making comparison with me, when there is not a king
nor knight that does not come to look at my tree?"""
7,"""Oh, what advantage has your tree over mine, on which there are three
rods of magic and mastery growing?""

When I heard them arguing, and knew that the rods were there, I began to
laugh.

""Oh,"" said my wife, ""why are you always laughing? I believe it is at
myself you are jesting, and I'll walk with you no more.""

""Oh, it is not about you I am laughing. It is because I understand the
language of the birds.""

Then I had to tell her what the birds were saying to one another. She was greatly delighted, and she asked me to go home, and she gave
orders to the cook to have breakfast ready at six o'clock in the
morning. I did not know why she was going out early, and breakfast was
ready in the morning at the hour she appointed. She asked me to go out
walking. I went with her. She went to the tree, and asked me to cut a
rod for her.

""Oh, I will not cut it. Are we not better without it?""

""I will not leave this till I get the rod, to see if there is any good
in it.""

I cut the rod, and gave it to her. She turned from me, and struck a blow
on a stone and changed it. She struck a second blow on me, and made
of me a black raven, and she went home, and left me after her. I thought
she would come back. She did not come, and I had to go into a tree till
morning. In the morning, at six o'clock, there was a bellman out,
proclaiming that everyone who killed a raven would get a fourpenny bit.
At last you would not find man or boy without a gun, nor, if you were to
walk three miles, a raven that was not killed. I had to make a nest in
the top of the parlour chimney, and hide myself all day till night came,
and go out to pick up a bit to support me, till I spent a month. Here
she is herself (to say) if it is a lie I am telling.

""It is not,"" said she."
8,"Then I saw her out walking. I went up to her, and I thought she would
turn me back to my own shape, and she struck me with the rod and made of
me an old white horse. She ordered me to be put to a cart with a man
to draw stones from morning till night. I was worse off then. She
spread abroad a report that I had died suddenly in my bed, and prepared
a coffin, and waked me, and buried me. Then she had no trouble. But when
I got tired, I began to kill everyone who came near me, and I used to go
into the haggard every night and destroy the stacks of corn. When a
man came near me in the morning, I would follow him till I broke his
bones. Everyone got afraid of me. When she saw I was doing mischief, she
came to meet me, and I thought she would change me. And she did change
me, and made a fox of me. When I saw she was doing me every sort of
damage, I went away from her. I knew there was a badger's hole in the
garden, and I went there till night came, and I made great slaughter
among the ducks and geese. There she is herself to say if I am telling a
lie.

""Oh, you are telling nothing but the truth, only less than the truth.""

When she had enough of my killing the fowl, she came out into the
garden, for she knew I was in the badger's hole. She came to me, and
made me a wolf. I had to be off, and go to an island, where no one at
all would see me, and now and then I used to be killing sheep, for there
were not many of them, and I was afraid of being seen and hunted; and so
I passed a year, till a shepherd saw me among the sheep, and a pursuit
was made after me. And when the dogs came near me, there was no place
for me to escape to from them; but I recognised the sign of the King
among the men, and I made for him, and the King cried out to stop the
hounds. I took a leap upon the front of the King's saddle, and the woman
behind cried out, ""My King and my lord, kill him, or he will kill you."""
9,"""Oh, he will not kill me. He knew me; and must be pardoned.""

And the King took me home with him, and gave orders that I should be
well cared for. I was so wise when I got food I would not eat one morsel
until I got a knife and fork. The man told the King, and the King came
to see if it was true, and I got a knife and fork, and I took the knife
in one paw and the fork in the other, and I bowed to the King. The King
gave orders to bring him drink, and it came; and the King filled a glass
of wine, and gave it to me.

I took hold of it in my paw, and drank it, and thanked the King.

""Oh, on my honour, it is some king that has lost him when he came on the
island; and I will keep him, as he is trained. Perhaps he will
serve us yet.""

And this is the sort of King he was--a King who had not a child living.
Eight sons were born to him and three daughters, and they were stolen
the same night they were born. No matter what guard was placed over
them, the child would be gone in the morning. The Queen was now carrying
the twelfth child, and when she was lying-in, the King took me with him
to watch the baby. The women were not satisfied with me. ""Oh,"" said the
King, ""what was all your watching ever? One that was born to me I have
not; and I will leave this one in the dog's care, and he will not let it
go."""
10,"A coupling was put between me and the cradle, and when everyone went to
sleep I was watching till the person woke who attended in the daytime;
but I was there only two nights when, it was near the day, I saw the
hand coming down through the chimney, and the hand was so big that it
took round the child altogether, and thought to take him away. I caught
hold of the hand above the wrist, and, as I was fastened to the cradle,
I did not let go my hold till I cut the hand from the wrist, and there
was a howl from the person without. I laid the hand in the cradle with
the child, and, as I was tired, I fell asleep. When I awoke I had
neither child nor hand. I began to howl, and the King heard me, and
he cried out that something was wrong with me, and he sent servants to
see what was the matter with me, and when the messenger came he saw me
covered with blood, and he could not see the child. He went to the
King, and told him the child was not to be got. The King came, and saw
the cradle coloured with the blood, and he cried out, ""Where was the
child gone?"" and everyone said it was the dog had eaten it.

The King said, ""It is not: loose him, and he will get the pursuit
himself.""

When I was loosed, I found the scent of the blood till I came to a door
of the room in which the child was. I went to the King, and took hold of
him, and went back again, and began to tear at the door. The King
followed me, and asked for the key. The servant said it was in the room
of the stranger woman. The King caused search to be made for her, and
she was not to be found. ""I will break the door,"" said the King, ""as I
can't get the key."" The King broke the door, and I went in, and went to
the trunk, and the King asked for a key to unlock it. He got no key, and
he broke the lock. When he opened the trunk the child and the hand were
stretched side by side, and the child was asleep. The King took the
hand, and ordered a woman to come for the child, and he showed the hand
to everyone in the house. But the stranger woman was gone, and she did
not see the King; and here she is herself to say if I am telling lies of
her."
