section,text
1,"In bygone days there lived a little Princess named Gold-Tree. She
was one of the prettiest children in the whole world.

Although her mother was dead, she had a very happy life. Her father
loved her dearly, and thought that nothing was too much trouble so long
as it gave his little daughter pleasure. But by and by he married again,
and then the little Princess's sorrows began.

For his new wife, whose name, curious to say, was Silver-Tree, was very
beautiful, but she was also very jealous. She made herself quite
miserable for fear that, some day, she should meet someone who was
better looking than she was herself."
2,"When she found that her step-daughter was so very pretty, she took a
dislike to her at once. She was always looking at her and wondering if
people would think her prettier than she was. And because, in her heart
of hearts, she was afraid that they would do so. She was very unkind
indeed to the poor girl.

At last, one day, when Princess Gold-Tree was quite grown up, the two
ladies went for a walk to a little well. It was all surrounded by
trees, in the middle of a deep glen.

Now the water in this well was so clear that everyone who looked into it
saw his face reflected on the surface. The proud Queen loved to come
and peep into its depths, so that she could see her own picture mirrored
in the water."
3,"But to-day, as she was looking in, what should she see but a little
trout. It was swimming quietly backwards and forwards not very far
from the surface.

""Troutie, troutie, answer me this one question,"" said the Queen. ""Am not
I the most beautiful woman in the world?""

""No, indeed, you are not,"" replied the trout promptly, jumping out of
the water, as he spoke, in order to swallow a fly.

""Who is the most beautiful woman, then?"" asked the disappointed Queen. She had expected a far different answer.

""Thy step-daughter, the Princess Gold-Tree, without a doubt,"" said the
little fish. Then, frightened by the black look that came upon the
jealous Queen's face, he dived to the bottom of the well."
4,"It was no wonder that he did so. The Queen's expression was not
pleasant to look at, as she darted an angry glance at her fair young
step-daughter. She was busy picking flowers some little distance away.

Indeed, she was so annoyed at the thought that anyone should say that
the girl was prettier than she was. She quite lost her
self-control. When she reached home she went up, in a violent
passion, to her room, and threw herself on the bed, declaring that she
felt very ill indeed.

It was in vain that Princess Gold-Tree asked her what the matter was,
and if she could do anything for her. She would not let the poor girl
touch her, but pushed her away as if she had been some evil thing. So at
last the Princess had to leave her alone, and go out of the apartment,
feeling very sad indeed."
5,"By and by the King came home from his hunting. He at once asked for
the Queen. He was told that she had been seized with sudden illness, and
that she was lying on her bed in her own room. No one, not even
the Court Physician, who had been hastily summoned, could make out what
was wrong with her.

In great anxiety--for he really loved her--the King went up to her
bedside. He asked the Queen how she felt, and if there was anything
that he could do to relieve her."
6,"""Yes, there is one thing that you could do,"" she answered harshly.
""I know full well that, even although it is the only thing that will
cure me, you will not do it.""

""No,"" said the King, ""I deserve better words from your mouth than these. You know that I would give tyou anything that you care to ask, even
if it be the half of my Kingdom.""

""Then give me thy daughter's heart to eat,"" cried the Queen. ""Unless
I can obtain that, I will die, and that speedily."""
7,"She spoke so wildly, and looked at him in such a strange fashion, that
the poor King really thought that her brain was turned. He was at
his wits' end what to do. He left the room, and paced up and down the
corridor in great distress. At last he remembered that that very
morning the son of a great King had arrived from a country far over the
sea. He asked for his daughter's hand in marriage.

""Here is a way out of the difficulty,"" he said to himself. ""This
marriage pleases me well. I will have it celebrated at once. Then,
when my daughter is safe out of the country, I will send a lad up the
hillside. He shall kill a he-goat. I will have its heart
prepared and dressed, and send it up to my wife. Perhaps the sight of it
will cure her of this madness.""

So he had the strange Prince summoned before him, and told him how the
Queen had taken a sudden illness that had wrought on her brain. This had
caused her to take a dislike to the Princess. It seemed as if it
would be a good thing if, with the maiden's consent, the marriage could
take place at once, so that the Queen might be left alone to recover
from her strange malady."
8,"Now the Prince was delighted to gain his bride so easily. The
Princess was glad to escape from her step-mother's hatred, so the
marriage took place at once. The newly wedded pair set off across
the sea for the Prince's country.

Then the King sent a lad up the hillside to kill a he-goat. When it
was killed he gave orders that its heart should be dressed and cooked,
and sent to the Queen's apartment on a silver dish. And the wicked woman
tasted it, believing it to be the heart of her step-daughter. When
she had done so, she rose from her bed and went about the Castle looking
as well and hearty as ever.

I am glad to be able to tell you that the marriage of Princess
Gold-Tree, which had come about in such a hurry, turned out to be a
great success. The Prince whom she had wedded was rich, and great,
and powerful, and he loved her dearly. She was as happy as the day
was long."
9,"So things went peacefully on for a year. Queen Silver-Tree was satisfied
and contented, because she thought that her step-daughter was dead. While all the time the Princess was happy and prosperous in her new
home.

But at the end of the year it chanced that the Queen went once more to
the well in the little glen, in order to see her face reflected in the
water.

And it chanced also that the same little trout was swimming backwards
and forwards, just as he had done the year before. And the foolish Queen
determined to have a better answer to her question this time than she
had last."
10,"""Troutie, troutie,"" she whispered, leaning over the edge of the well,
""am not I the most beautiful woman in the world?""

""By my truth, you are not,"" answered the trout, in his very
straightforward way.

""Who is the most beautiful woman, then?"" asked the Queen, her face
growing pale at the thought that she had yet another rival.

""Why, your Majesty's step-daughter, the Princess Gold-Tree, to be sure,""
answered the trout.

The Queen threw back her head with a sigh of relief. ""Well, at any rate,
people cannot admire her now,"" she said. ""It is a year since she
died. I ate her heart for my supper.""

""Are you sure of that, your Majesty?"" asked the trout, with a twinkle
in his eye. ""It seems to me it is but a year since she married the gallant
young Prince who came from abroad to seek her hand. She returned with
him to his own country."""
