section,text
1,Some twenty miles east of Gingdschou lies the Lake of the Maidens. It is several miles square and surrounded on all sides by thick green thickets and tall forests. Its waters are clear and dark-blue. Often all kinds of wondrous creatures show themselves in the lake. The people of the vicinity have erected a temple there for the Dragon Princess. And in times of drought all make pilgrimage there to offer up prayers.
2,"West of Gingdschou, two hundred miles away, is another lake, whose god is named Tschauna, and who performs many miracles. During the time of the Tang dynasty there lived in Gingdschou a mandarin by name of Dschou Bau. While he was in office it chanced that in the fifth month clouds suddenly arose in the sky, piling themselves up like mountains, among which wriggled dragons and serpents; they rolled up and down between the two seas. Tempest and rain, thunder and lightning arose so that houses fell to pieces, trees were torn up by the roots, and much damage was done the crops. Dschou Bau took the blame upon himself, and prayed to the heavens that his people might be pardoned."
3,"On the fifth day of the sixth month he sat in his hall of audience and gave judgment; and suddenly he felt quite weary and sleepy. He took off his hat and laid down on the cushions. No sooner had he closed his eyes than he saw a warrior in helmet and armor, with a halberd in his hand, standing on the steps leading to the hall, who announced: ""A lady is waiting outside who wishes to enter!"" Dschou Bau asked him: ""Who are you?"" The answer was: ""I am your door-keeper. In the invisible world I already have been performing this duty for many years."" Meanwhile two figures clad in green came up the steps, knelt before him and said: ""Our mistress has come to visit you!"" Dschou Bau rose. He beheld lovely clouds, from which fell a fine rain, and strange fragrances enchanted him. Suddenly he saw a lady clad in a simple gown, but of surpassing beauty, float down from on high, with a retinue of many female servants. These were all neat and clean in appearance, and waited upon the lady as though she were a princess. When the latter entered the hall she raised her arms in greeting. Dschou Bau came forward to meet her and invited her to be seated."
4,"From all sides bright-colored clouds came floating in, and the courtyard was filled with a purple ether. Dschou Bau had wine and food brought and entertained them all in the most splendid way. But the goddess sat staring straight before her with wrinkled brows, and seemed to feel very sad. Then she rose and said with a blush: ""I have been living in this neighborhood for many years. A wrong which has been done me, permits me to pass the bounds of what is fitting, and encourages me to ask a favor of you. Yet I do not know whether you wish to save me!""

""May I hear what it is all about,"" answered Dschou Bau. ""If I can help you, I will be glad to place myself at your disposal."""
5,"The goddess said: ""For hundreds of years my family has been living in the depth of the Eastern Sea. But we were unfortunate in that our treasures excited the jealousy of men. The ancestor of Pi-Lo nearly destroyed our entire clan by fire. My ancestors had to fly and hide themselves. And not long ago, our enemy Pi-Lo himself wanted to deliver an imperial letter in the cave of the Sea of Dungting. Under the pretext of begging for pearls and treasures, he wished to enter the dragon-castle and destroy our family. Fortunately a wise man saw through his treacherous purpose, and Lo-Dsi-Tschun and his brothers were sent in his stead. Yet my people did not feel safe from future attacks. For this reason they withdrew to the distant West. My father has done much good to mankind and hence is highly honored there. I am his ninth daughter. When I was sixteen I was wedded to the youngest son of the Rock-Dragon. But my good husband had a fiery temper, which often caused him to offend against the laws of courtesy, and in less than a year's time the punishment of heaven was his portion. I was left alone and returned to the home of my parents."
6,"My father wished me to marry again; but I had promised to remain true to the memory of my husband, and made a vow not to comply with my father's wish. My parents grew angry, and I was obliged to retire to this place in view of their anger. That was three years ago. Who could imagine that the contemptible dragon Tschauna, who was seeking a wife for his youngest brother, would try to force the wedding-gift upon me? I refused to accept it; but Tschauna knew how to gain his point with my father, and was determined to carry out his intention. My father, regardless of my wishes, promised me to him. And then the dragon Tschauna appeared with his youngest brother and wanted to carry me off by sheer force of arms. I encountered him with fifty faithful followers, and we fought on the meadow before the city. We were defeated, and I am more than ever afraid that Tschauna will attempt to drag me off. So I have plucked up courage to beg you to lend me your mercenaries so that I may beat off my foes and remain as I am. If you will help me I will be grateful to you till the end of my days."""
7,"Dschou Bau answered: ""You come from a noble family. Have you no kinsfolk who will hasten to help you in your need, that you are compelled to turn to a mortal man?""

""It is true that my kinsfolk are far-famed and numerous. If I were to send out letters and they came to my aid, they would rub out that scaly scoundrel Tschauna as one might rub garlic. But my deceased husband offended the high heavens and he has not yet been pardoned. And my parents' will, too, is opposed to mine, so that I dare not call upon my kinsfolk for help. You will understand my need."" Then Dschou Bau promised to help her, and the princess thanked him and departed."
8,"When he awoke, he sighed long thinking over his strange experience. And the following day he sent off fifteen hundred soldiers to stand guard by the Lake of the Maidens.

On the seventh day of the sixth month Dschou Bau rose early. Darkness still lay before the windows, yet it seemed to him as though he could glimpse a man before the curtain. He asked who it might be. The man said: ""I am the princess's adviser. Yesterday you were kind enough to send soldiers to aid us in our distress. But they were all living men, and such cannot fight against invisible spirits. You will have to send us soldiers of yours who have died, if you wish to aid us."""
9,"Dschou Bau reflected for a time, and then it occurred to him that of course such must be the case. So he had his field-secretary examine the roster to see how many of his soldiers had fallen in battle. And the latter counted up to some two thousand foot-soldiers and five-hundred horsemen. Dschou Bau appointed his deceased officer Mong Yuan as their leader, and wrote his commands on a paper which he burned, in order thus to place them at the princess's disposal. The living soldiers he recalled. When they were being reviewed in the courtyard after their return, a soldier suddenly fell unconscious. It was not until early the following morning that he came to his senses again."
10,"He was questioned and replied: ""I saw a man clad in red who approached me and said: 'Our princess is grateful for the aid your master has so kindly given her. Yet she still has a request to make and has asked me to call you.' I followed him to the temple. The princess bade me come forward and said to me: 'I thank your master from my heart for sending me the ghost soldiers, but Mong Yuan, their leader is incapable. Yesterday the robbers came with three thousand men, and Mong Yuan was beaten by them. When you return and again see your master, say that I earnestly beg him to send me a good general. Perhaps that will save me in my need.' Then she had me led back again and I regained consciousness."""
