document_id,text
how-the-river-gods-wedding-was-broken-off,"At the time of the seven empires there lived a man by the name of Si-Men Bau, who was a governor on the Yellow River."
how-the-river-gods-wedding-was-broken-off,In this district the river-god was held in high honor.
how-the-river-gods-wedding-was-broken-off,"The sorcerers and witches who dwelt there said: ""Every year the river-god looks for a bride, who must be selected from among the people. If she be not found then wind and rain will not come at the proper seasons. There will be scanty crops and floods!"""
how-the-river-gods-wedding-was-broken-off,"And then, when a girl came of age in some wealthy family, the sorcerers would say that she should be selected."
how-the-river-gods-wedding-was-broken-off,"Whereupon her parents, who wished to protect their daughter, would bribe them with large sums of money to look for some one else, till the sorcerers would give in."
how-the-river-gods-wedding-was-broken-off,They would order the rich folk to share the expense of buying some poor girl to be cast into the river.
how-the-river-gods-wedding-was-broken-off,The remainder of the money they would keep for themselves as their profit on the transaction.
how-the-river-gods-wedding-was-broken-off,"But whoever would not pay, their daughter was chosen to be the bride of the river-god."
how-the-river-gods-wedding-was-broken-off,She was forced to accept the wedding gifts which the sorcerers brought her.
how-the-river-gods-wedding-was-broken-off,The people of the district chafed grievously under this custom.
how-the-river-gods-wedding-was-broken-off,"Now when Si-Men entered into office, he heard of this evil custom."
how-the-river-gods-wedding-was-broken-off,He had the sorcerers come before him.
how-the-river-gods-wedding-was-broken-off,"He said: ""See to it that you let me know when the day of the river-god's wedding comes. I wish to be present to honor the god! This will please him. In return he will shower blessings on my people."""
how-the-river-gods-wedding-was-broken-off,With that he dismissed them.
how-the-river-gods-wedding-was-broken-off,And the sorcerers were full of praise for his piety.
how-the-river-gods-wedding-was-broken-off,So when the day arrived they gave him notice.
how-the-river-gods-wedding-was-broken-off,Si-Men dressed himself in his robes of ceremony.
how-the-river-gods-wedding-was-broken-off,He entered his chariot and drove to the river in festival procession.
how-the-river-gods-wedding-was-broken-off,"The elders of the people, as well as the sorcerers and the witches were all there."
how-the-river-gods-wedding-was-broken-off,"And from far and near men, women and children had flocked together in order to see the show."
how-the-river-gods-wedding-was-broken-off,The sorcerers placed the river-bride on a couch.
how-the-river-gods-wedding-was-broken-off,"They adorned her with her bridal jewels, and kettledrums, snaredrums and merry airs vied with each other in joyful sound."
how-the-river-gods-wedding-was-broken-off,They were about to thrust the couch into the stream.
how-the-river-gods-wedding-was-broken-off,The girl's parents said farewell to her amid tears.
how-the-river-gods-wedding-was-broken-off,But Si-Men bade them wait.
how-the-river-gods-wedding-was-broken-off,"He said: ""Do not be in such a hurry! I have appeared in person to escort the bride, hence everything must be done solemnly and in order. First some one must go to the river-god's castle. Let him know that he may come himself and fetch his bride."""
how-the-river-gods-wedding-was-broken-off,And with these words he looked at a witch.
how-the-river-gods-wedding-was-broken-off,"He said: ""You may go!"""
how-the-river-gods-wedding-was-broken-off,"The witch hesitated, but he ordered his servants to seize her and thrust her into the stream."
how-the-river-gods-wedding-was-broken-off,After which about an hour went by.
how-the-river-gods-wedding-was-broken-off,"""That woman did not understand her business,"" continued Si-Men, ""or else she would have been back long ago!"""
how-the-river-gods-wedding-was-broken-off,And with that he looked at one of the sorcerers.
how-the-river-gods-wedding-was-broken-off,"He added: ""Do you go and do better!"""
how-the-river-gods-wedding-was-broken-off,"The sorcerer paled with fear, but Si-Men had him seized and cast into the river."
how-the-river-gods-wedding-was-broken-off,Again half-an-hour went by.
how-the-river-gods-wedding-was-broken-off,Then Si-Men pretended to be uneasy.
how-the-river-gods-wedding-was-broken-off,"""Both of them have made a botch of their errand,"" said he, ""and are causing the bride to wait in vain!"""
how-the-river-gods-wedding-was-broken-off,Once more he looked at a sorcerer.
how-the-river-gods-wedding-was-broken-off,"He said: ""Do you go and hunt them up!"""
how-the-river-gods-wedding-was-broken-off,But the sorcerer flung himself on the ground and begged for mercy.
how-the-river-gods-wedding-was-broken-off,"And all the rest of the sorcerers and witches knelt to him in a row, and pleaded for grace."
how-the-river-gods-wedding-was-broken-off,And they took an oath that they would never again seek a bride for the river-god.
how-the-river-gods-wedding-was-broken-off,Then Si-Men held his hand.
how-the-river-gods-wedding-was-broken-off,He sent the girl back to her home.
how-the-river-gods-wedding-was-broken-off,The evil custom was at an end forever.
