section,text
1,"Long, long ago there lived a man called Sentaro. His surname meant ""Millionaire,"" but although he was not so rich as all that, he was still very far removed from being poor. He had inherited a small fortune from his father and lived on this. He spent his time carelessly, without any serious thoughts of work, till he was about thirty-two years of age.

One day, without any reason whatsoever, the thought of death and sickness came to him. The idea of falling ill or dying made him very wretched."
2,"""I should like to live,"" he said to himself, ""till I am five or six hundred years old at least, free from all sickness. The ordinary span of a man's life is very short.""

He wondered whether it were possible, by living simply and frugally henceforth, to prolong his life as long as he wished.

He knew there were many stories in ancient history of emperors who had lived a thousand years. There was a Princess of Yamato, who, it was said, lived to the age of five hundred. This was the latest story of a very long life record."
3,"Sentaro had often heard the tale of the Chinese King named Shin-no-Shiko. He was one of the most able and powerful rulers in Chinese history. He built all the large palaces, and also the famous great wall of China. He had everything in the world he could wish for. But in spite of all his happiness and the luxury and the splendor of his Court, the wisdom of his councilors and the glory of his reign, he was miserable because he knew that one day he must die and leave it all.

When Shin-no-Shiko went to bed at night, when he rose in the morning, as he went through his day, the thought of death was always with him. He could not get away from it. Ah-if only he could find the ""Elixir of Life,"" he would be happy."
4,"The Emperor at last called a meeting of his courtiers and asked them all if they could not find for him the ""Elixir of Life"" of which he had so often read and heard.

One old courtier, Jofuku by name, said that far away across the seas there was a country called Horaizan. Certain hermits lived there who possessed the secret of the ""Elixir of Life."" Whoever drank of this wonderful draught lived forever."
5,"The Emperor ordered Jofuku to set out for the land of Horaizan, to find the hermits, and to bring him back a phial of the magic elixir. He gave Jofuku one of his best junks, fitted it out for him, and loaded it with great quantities of treasures and precious stones for Jofuku to take as presents to the hermits.

Jofuku sailed for the land of Horaizan, but he never returned to the waiting Emperor. But ever since that time Mount Fuji has been said to be the fabled Horaizan and the home of hermits who had the secret of the elixir. It has been said that Jofuku has been worshiped as their patron god."
6,"Now Sentaro determined to set out to find the hermits, and if he could, to become one, so that he might obtain the water of perpetual life. He remembered that as a child he had been told that not only did these hermits live on Mount Fuji, but that they were said to inhabit all the very high peaks.

So he left his old home to the care of his relatives, and started out on his quest. He traveled through all the mountainous regions of the land, climbing to the tops of the highest peaks, but never a hermit did he find."
7,"At last, after wandering in an unknown region for many days, he met a hunter.

""Can you tell me,"" asked Sentaro, ""where the hermits live who have the Elixir of Life?""

""No."" said the hunter; ""I can't tell you where such hermits live. But, there is a notorious robber living in these parts. It is said that he is chief of a band of two hundred followers."""
8,"This odd answer irritated Sentaro very much. He thought how foolish it was to waste more time in looking for the hermits in this way. So he decided to go at once to the shrine of Jofuku, who is worshiped as the patron god of the hermits in the south of Japan.

Sentaro reached the shrine and prayed for seven days, entreating Jofuku to show him the way to a hermit who could give him what he wanted so much to find."
9,"At midnight of the seventh day, as Sentaro knelt in the temple, the door of the innermost shrine flew open. Jofuku appeared in a luminous cloud, and calling to Sentaro to come nearer, spoke thus:

""Your desire is a very selfish one and cannot be easily granted. You think that you would like to become a hermit so as to find the Elixir of Life. Do you know how hard a hermit's life is? A hermit is only allowed to eat fruit and berries and the bark of pine trees. A hermit must cut himself off from the world so that his heart may become as pure as gold and free from every earthly desire. Gradually after following these strict rules, the hermit ceases to feel hunger or cold or heat. His body becomes so light that he can ride on a crane or a carp, and can walk on water without getting his feet wet."""
10,"""You, Sentaro, are fond of good living and of every comfort. You are not even like an ordinary man, for you are exceptionally idle. You more sensitive to heat and cold than most people. You would never be able to go barefoot or to wear only one thin dress in the winter time! Do you think that you would ever have the patience or the endurance to live a hermit's life?""

""In answer to your prayer, however, I will help you in another way. I will send you to the country of Perpetual Life, where death never comes-where the people live forever!""

Saying this, Jofuku put into Sentaro's hand a little crane made of paper, telling him to sit on its back and it would carry him there."
