section,text
1,"Once upon a time there was a peasant boy, who dreamed that he would get
a princess, from far, far away, that she was as white as milk, and
as red as blood, and so rich that her riches had no end. When he woke,
it seemed to him as though she were still standing before him. She
was so beautiful and winning that he could not go on living without her.
So he sold all that he had, and went forth to look for her. He wandered
far, and at last, in the winter-time, came into a land where the roads
all ran in straight lines, and made no turns. After he had wandered
straight ahead for full three months, he came to a city. And there a
great block of ice lay before the church door, and in the middle of it
was a corpse, and the whole congregation spat at it as the people passed
by. This surprised the youth, and when the pastor came out of the
church, he asked him what it meant. ""He was a great evil-doer,"" replied
the pastor, ""who has been executed because of his misdeeds, and has been
exposed here in shame and derision."" ""But what did he do?"" asked the
youth."
2,"""During his mortal life he was a wine-dealer,"" answered the pastor,
""and he watered the wine he sold.""

This did not strike the youth as being such a terrible crime. ""Even if
he had to pay for it with his life,"" said he, ""one might now grant him a
Christian burial, and let him rest in peace."" But the pastor said that
this could not be done at all. People would be needed to break him
out of the ice; and money would be needed to buy a grave for him from
the church; and the gravedigger would want to be paid for his trouble;
and the sexton for tolling the bells; and the cantor for singing; and
the pastor himself for the funeral sermon."
3,"""Do you think there is any one who would pay all that money for such an
arrant sinner's sake?"" inquired the pastor.

""Yes,"" said the youth. If he could manage to have him buried, he would
be willing to pay for the wake out of his own slender purse.

At first the pastor would hear nothing of it. But when the youth
returned with two men, and asked him in their presence whether he
refused the dead man Christian burial, he ventured no further
objections."
4,"So they released the wine-dealer from his block of ice, and laid him in
consecrated ground. The bells tolled, and there was singing, and the
pastor threw earth on the coffin, and they had a wake at which tears and
laughter alternated. But when the youth had paid for the wake, he had
but a few shillings left in his pocket. Then he once more set out on
his way. He had not gone far before a man came up behind him, and
asked him whether he did not find it tiresome to wander along all alone."
5,"""No,"" said the youth, he always had something to think about. The man
asked whether he did not need a servant.

""No,"" said the youth, ""I am used to serving myself, so I have no need of
a servant. No matter how much I might wish for one, I still would
have to do without, since I have no money for his keep and pay.""

""Yet you need a servant, as I know better than you do,"" said the man,
""and you need one upon whom you can rely in life and death. But if you
do not want me for a servant, then let me be your comrade. I promise
that you will not lose thereby, and I will not cost you a shilling. I
travel at my own expense, nor need you be put to trouble as regards my
food and clothing."""
6,"Under these circumstances the youth was glad to have him for a comrade,
and they resumed their journey, the man as a rule going in advance and
pointing out the way.

After they had wandered long through various lands, over hills and over
heaths, they suddenly stood before a wall of rock. The comrade knocked,
and begged to be let in. Then the rock opened before them, and after
they had gone quite a way into the interior of the hill, a witch came to
meet them and offered them a chair. ""Be so good as to sit down, for you
must be weary!"" said she."
7,"""Sit down yourself!"" answered the man. Then she had to sit down and
remain seated, for the chair had power to hold fast all that approached
it. In the meantime they wandered about in the hill, and the comrade
kept looking around until he saw a sword that hung above the door. This
he wanted to have, and he promised the witch that he would release her
from her chair if she would let him have the sword.

""No,"" she cried, ""ask what you will. You can have anything else, but not
that, for that is my Three-Sisters Sword!"" (There were three sisters to
whom the sword belonged in common.) ""Then you may sit where you are till
the world's end!"" said the man. And when she heard that she promised to
let him have the sword, if he would release her."
8,"So he took the sword, and went away with it; but he left her sitting
there, after all. When they had wandered far, over stony wastes and
desolate heaths, they again came to a wall of rock. There the comrade
again knocked, and begged to be let in. Just as before, the rock opened,
and when they had gone far into the hill, a witch came to meet them with
a chair and bade them be seated, ""for you must be tired,"" said she."
9,"""Sit down yourself!"" said the comrade. And what had happened to her
sister happened to her, she had to seat herself, and could not get up
again. In the meantime the youth and his comrade went about in the hill,
and the latter opened all the closets and drawers, until he found what
he had been searching for, a ball of golden twine. This he wished to
have, and promised he would release her from the chair if she would give
it to him. She told him he might have all she possessed; but that she
could not give him the ball, since it was her Three-Sisters Ball. But
when she heard that she would have to sit in the chair till the Day of
Judgment, she changed her mind. Then the comrade took the ball, and in
spite of it left her sitting where she was. Then they wandered for many
a day through wood and heath, until they came to a wall of rock. All
happened as it had twice before, the comrade knocked, the hill opened,
and inside a witch came to meet them with a chair, and bade them sit
down. The two had gone through many rooms before the comrade spied an
old hat hanging on a hook behind the door. The hat he must have, but the
old witch would not part with it, since it was her Three-Sisters Hat,
and if she gave it away she would be thoroughly unhappy. But when she
heard that she would have to sit there until the Day of Judgment if she
did not give up the hat, she at last agreed to do so. The comrade took
the hat, and then told her to keep on sitting where she sat, like her
sisters."
10,"At length they came to a river. There the comrade took the ball of
golden twine and flung it against the hill on the other side of the
river with such force that it bounded back. And when it had flown back
and forth several times, there stood a bridge, and when they had reached
the other side, the comrade told the youth to wind up the golden twine
again as swiftly as possible, ""for if we do not take it away quickly,
the three witches will cross and tear us to pieces."" The youth wound as
quickly as he could. Just as he was at the last thread, the witches
rushed up, hissing, flung themselves into the water so that the foam
splashed high, and snatched at the end of the thread. But they could not
grasp it, and drowned in the river."
