section,text
1,"There were six falcons living in a nest, five of whom were still too
young to fly, when it so happened that both the parent birds were shot
in one day. The young brood waited anxiously for their return; but night
came, and they were left without parents and without food.

Gray Eagle, the eldest, and the only one whose feathers had become stout
enough to enable him to leave the nest, took his place at the head of
the family, and assumed the duty of stifling their cries and providing
the little household with food, in which he was very successful. But,
after a short time had passed, by an unlucky mischance, while out on a
foraging excursion, he got one of his wings broken."
2,"This was the more to
be regretted, as the season had arrived when they were soon to go to a
southern country to pass the winter, and the children were only waiting
to become a little stronger and more expert on the wing to set out on
the journey.

Finding that their elder brother did not return, they resolved to go in
search of him. After beating up and down the country for the better part
of a whole day, they at last found him, sorely wounded and unable to
fly, lodged in the upper branches of a sycamore-tree."
3,"""Brothers,"" said Gray Eagle, as soon as they were gathered around, and
questioned him as to the extent of his injuries, ""an accident has
befallen me, but let not this prevent your going to a warmer climate.
Winter is rapidly approaching, and you can not remain here. It is better
that I alone should die, than for you all to suffer on my account."""
4,"""No, no,"" they replied, with one voice. ""We will not forsake you. We
will share your sufferings; we will abandon our journey, and take care
of you as you did of us before we were able to take care of ourselves.
If the chill climate kills you, it shall kill us. Do you think we can so
soon forget your brotherly care, which has equaled a father's, and even
a mother's kindness? Whether you live or die, we will live or die with
you.""

They sought out a hollow tree to winter in, and contrived to carry their
wounded nest-mate thither; and before the rigor of the season had set
in, they had, by diligence and economy, stored up food enough to carry
them through the winter months."
5,"To make the provisions they had laid in last the better, it was agreed
among them that two of their number should go south; leaving the other
three to watch over, feed, and protect their wounded brother. The
travelers set forth, sorry to leave home, but resolved that the first
promise of spring should bring them back again. At the close of day, the
three brothers who remained, mounting to the very peak of the tree, and
bearing Gray Eagle in their arms, watched them, as they vanished away
southward, till their forms blended with the air and were wholly lost to
sight."
6,"Their next business was to set the household in order, and this, with
the judicious direction of Gray Eagle, who was propped up in a snug
fork, with soft cushions of dry moss, they speedily accomplished. One of
the sisters, for there were two of these, took upon herself the charge
of nursing Gray Eagle, preparing his food, bringing him water, and
changing his pillows when he grew tired of one position. She also looked
to it that the house itself was kept in a tidy condition, and that the
pantry was supplied with food. The second brother was assigned the duty
of physician, and he was to prescribe such herbs and other medicines as
the state of the health of Gray Eagle seemed to require."
7,"As the second
brother had no other invalid on his visiting-list, he devoted the time
not given to the cure of his patient, to the killing of game wherewith
to stock the house-keeper's larder; so that, whatever he did, he was
always busy in the line of professional duty--killing or curing. On his
hunting excursions, Doctor Falcon carried with him his youngest brother,
who, being a foolish young fellow, and inexperienced in the ways of the
world, it was not thought safe to trust alone."
8,"In due time, what with good nursing, and good feeding, and good air,
Gray Eagle recovered from his wound, and he repaid the kindness of his
brothers by giving them such advice and instruction in the art of
hunting as his age and experience qualified him to impart. As spring
advanced, they began to look about for the means of replenishing their
store-house, whose supplies were running low; and they were all quite
successful in their quest except the youngest, whose name was Peepi, or
the Pigeon-Hawk, and who had of late begun to set up for himself."
9,"Being
small and foolish, and feather-headed, flying hither and yonder without
any set purpose, it so happened that Peepi always came home, so to
phrase it, with an empty game-bag, and his pinions terribly rumpled.

At last Gray Eagle spoke to him, and demanded the cause of his ill-luck.

""It is not my smallness nor weakness of body,"" Peepi answered, ""that
prevents my bringing home provender as well as my brothers. I am all the
time on the wing, hither and thither. I kill ducks and other birds every
time I go out; but just as I get to the woods, on my way home, I am met
by a large ko-ko-ho, who robs me of my prey; and,"" added Peepi, with
great energy, ""it's my settled opinion that the villain lies in wait for
the very purpose of doing so."""
10,"""I have no doubt you are right, Brother Peepi,"" rejoined Gray Eagle. ""I
know this pirate--his name is White Owl; and now that I feel my strength
fully recovered, I will go out with you to-morrow and help you look
after this greedy bush-ranger.""

The next day they went forth in company, and arrived at a fine
fresh-water lake. Gray Eagle seated himself hard by, while Peepi started
out, and soon pounced upon a duck."
