section,text
1,"A long, long while ago, before ever the White Men were seen in Senna,
there lived a man called Gopani-Kufa.

One day, as he was out hunting, he came upon a strange sight.  An
enormous python had caught an antelope and coiled itself around it. The
antelope, striking out in despair with its horns, had pinned the
python's neck to a tree. So deeply had its horns sunk in the soft
wood that neither creature could get away."
2,"'Help!' cried the antelope, 'for I was doing no harm, yet I have been
caught. I would have been eaten, had I not defended myself.'

'Help me,' said the python, 'for I am Insato, King of all the Reptiles,
and will reward you well!'

Gopani-Kufa considered for a moment, then stabbing the antelope with
his assegai, he set the python free.

'I thank you,' said the python. 'Come back here with the new moon, when
I shall have eaten the antelope, and I will reward you as I promised.'

'Yes,' said the dying antelope, 'he will reward you, and lo! your
reward shall be your own undoing!'"
3,"Gopani-Kufa went back to his kraal, and with the new moon he returned
again to the spot where he had saved the python.

Insato was lying upon the ground, still sleepy from the effects of his
huge meal, and when he saw the man he thanked him again, and said:
'Come with me now to Pita, which is my own country, and I will give you
what you will of all my possessions.'

Gopani-Kufa at first was afraid, thinking of what the antelope had
said, but finally he consented and followed Insato into the forest."
4,"For several days they travelled, and at last they came to a hole
leading deep into the earth.  It was not very wide, but large enough to
admit a man.  'Hold on to my tail,' said Insato, 'and I will go down
first, drawing you after me.'  The man did so, and Insato entered.

Down, down, down they went for days, all the while getting deeper and
deeper into the earth, until at last the darkness ended and they
dropped into a beautiful country. Around them grew short green grass,
on which browsed herds of cattle and sheep and goats.  In the distance
Gopani-Kufa saw a great collection of houses all square, built of stone
and very tall, and their roofs were shining with gold and burnished
iron."
5,"Gopani-Kufa turned to Insato, but found, in the place of the python, a
man, strong and handsome, with the great snake's skin wrapped round him
for covering; and on his arms and neck were rings of pure gold.

The man smiled.  'I am Insato,' said he, 'but in my own country I take
man's shape--even as you see me--for this is Pita, the land over which
I am king.'  He then took Gopani-Kufa by the hand and led him towards
the town."
6,"On the way they passed rivers in which men and women were bathing and
fishing and boating; and farther on they came to gardens covered with
heavy crops of rice and maize, and many other grains which Gopani-Kufa
did not even know the name of.  And as they passed, the people who were
singing at their work in the fields, abandoned their labours and
saluted Insato with delight, bringing also palm wine and green
cocoanuts for refreshment, as to one returned from a long journey."
7,"'These are my children!' said Insato, waving his hand towards the
people.  Gopani-Kufa was much astonished at all that he saw, but he
said nothing.  Presently they came to the town; everything here, too,
was beautiful, and everything that a man might desire he could obtain.
Even the grains of dust in the streets were of gold and silver.

Insato conducted Gopani-Kufa to the palace, and showing him his rooms,
and the maidens who would wait upon him, told him that they would have
a great feast that night, and on the morrow he might name his choice of
the riches of Pita and it should be given him.  Then he was away."
8,"Now Gopani-Kufa had a wasp called Zengi-mizi.  Zengi-mizi was not an
ordinary wasp, for the spirit of the father of Gopani-Kufa had entered
it, so that it was exceedingly wise.  In times of doubt Gopani-Kufa
always consulted the wasp as to what had better be done, so on this
occasion he took it out of the little rush basket in which he carried
it, saying: 'Zengi-mizi, what gift shall I ask of Insato to-morrow when
he would know the reward he shall bestow on me for saving his life?'

'Biz-z-z,' hummed Zengi-mizi, 'ask him for Sipao the Mirror.'  And it
flew back into its basket."
9,"Gopani-Kufa was astonished at this answer; but knowing that the words
of Zengi-mizi were true words, he determined to make the request.  So
that night they feasted, and on the morrow Insato came to Gopani-Kufa
and, giving him greeting joyfully, he said:

'Now, O my friend, name your choice amongst my possessions and you
shall have it!'

'O king!' answered Gopani-Kufa, 'out of all your possessions I will
have the Mirror, Sipao.'

The king started.  'O friend, Gopani-Kufa,' he said, 'ask anything but
that!  I did not think that you would request that which is most
precious to me.'

'Let me think over it again then, O king,' said Gopani-Kufa, 'and
to-morrow I will let you know if I change my mind.'"
10,"But the king was still much troubled, fearing the loss of Sipao, for
the mirror had magic powers, so that he who owned it had but to ask and
his wish would be fulfilled; to it Insato owed all that he possessed.

As soon as the king left him, Gopani-Kufa again took Zengi-mizi, out of
his basket.  'Zengi-mizi,' he said, 'the king seems loth to grant my
request for the Mirror--is there not some other thing of equal value
for which I might ask?'

And the wasp answered: 'There is nothing in the world, O Gopani-Kufa,
which is of such value as this Mirror, for it is a Wishing Mirror, and
accomplishes the desires of him who owns it.  If the king hesitates, go
to him the next day, and the day after, and in the end he will bestow
the Mirror upon you, for you saved his life.'"
