section,text
1,"Once upon a time there was a king who had a three-year old son, and was obliged to go to war against another king. Then, when his ships sailed home again after he had gained a splendid victory, a storm broke out and his whole fleet was near sinking. But the king vowed he would sacrifice to the sea-queen the first male creature that came to meet him when he reached land and entered his capital. Thereby the whole fleet reached the harbor in safety. But the five-year old prince, who had not seen his father for the past two years, and who was delighted with the thunder of the cannon as the ships came in, secretly slipped away from his attendants, and ran to the landing. When the king came ashore he was the first to cast himself into his arms, weeping with joy. The king was frightened when he thought of the sea-queen. He thought that, after all, the prince was only a child, and at any rate he could sacrifice the next person to step up to him after the prince."
2,"But from that time on no one could make a successful sea-trip. The people began to murmur because the king had not kept the promise he had made the sea-queen. But the king and queen never allowed the prince out without a great escort, and he was never permitted to enter a ship, for all his desire to do so. After a few years they gradually forgot the sea-queen, and when the prince was ten years old, a little brother came to join him. Not long after the older of the princes was out walking with his tutor and several other gentlemen. And when they reached the end of the royal gardens by the sea-shore-it was a summer's day, unusually clear-they were suddenly enveloped by a thick cloud, which disappeared as swiftly as it had come. And when it vanished, the prince was no longer there. Nor did he return, to the great sorrow of the king, the queen and the whole country. In the meantime the young prince who was now the sole heir to the crown and kingdom grew up. When he was sixteen, they began to think of finding a wife for him. For the old king and queen wished to see him marry the daughter of some powerful monarch to whom they were allied, before they died. With this in view, letters were written and embassies sent out to the most distant countries."
3,"While these negotiations were being conducted, it began to be said that the sea-shore was haunted. Various people had heard cries, and several who had walked by the sea-shore late in the evening had fallen ill. At length no one ventured to go there. After eleven at night, because a voice kept crying from out at sea: ""First born, first wed!"" And when some one did venture nearer he did so at the risk of his life. At last these complaints came to the king's ear. He called together his council, and it was decided to question a wise woman, who had already foretold many mysterious happenings, which had all taken place exactly as she had said they would. When the wise woman was brought before the king she said it was the prince who had been taken into the sea who was calling, and that they would have to find him a bride, young, beautiful, and belonging to one of the noblest families of the land, and she must be no less than fifteen and no more than seventeen years old. That seemed a serious difficulty; for no one wished to give their daughter to a sea-king."
4,"Yet, when there was no end to the cries and the commotion, the wise woman said, that first it might be well to build a little house by the sea, perhaps then the turmoil might die away. At any rate, she said, no phantoms would haunt the place while the building was in progress. Hence no more than four workmen need be employed, and they might first prepare a site, then lay the stone foundation, and finally erect the small house, comprising no more than two pleasant, handsome rooms, one behind the other, and a good floor. The house was carefully erected, and the royal architect himself had to superintend the work, so that everything might be done as well as possible. And while the building was going on, there were no mysterious noises, and every one could travel peacefully along the sea-shore. For that reason the four workmen did not hurry with their work; yet not one of them could stay away for a day, because when they did the tumult along the shore would begin again, and one could hear the cries: ""First born, first wed!"""
5,"When the little house was finally completed, the best carpenters came and worked in it, then painters and other craftsmen, and at last it was furnished, because when the work stopped for no more than a single day the cries were heard again by night. The rooms were fitted out as sumptuously as possible, and a great mirror was hung in the drawing-room. According to the instructions of the wise woman, it was hung in such wise that from the bed in the bed-room, even though one's face were turned to the wall, one could still see who stepped over the threshold into the drawing-room; for the door between each room was always to stand open."
6,"When all was finished, and the little house had been arranged with regal splendor, the cries of ""First born, first wed!"" again began to sound from the shore. And it was found necessary, though all were unwilling, to follow the wise woman's counsel, and choose three of the loveliest maidens between the ages of fifteen and seventeen, belonging to the first families of the land. They were to be taken to the castle, said the wise woman, and to be treated like ladies of the blood royal, and one after another they were to be sent to the little house by the sea-shore; for should one of them find favor in the eyes of the sea-prince, then the commotion and turmoil would surely cease. In the meantime the negotiations for the marriage of the younger prince were continued, and the bride selected for him was soon expected to arrive."
7,"So the girls were also chosen for the sea-prince. The three chosen, as well as their parents, were quite inconsolable over their fate; even the fact that they were to be treated like princesses did not console them; yet had they not yielded it would have been all the worse for them and for the whole land. The first girl destined to sleep in the sea-palace was the oldest, and when she sought out the wise woman, and asked her advice, the latter said she should lie down in the handsome bed; but should turn her face to the wall, and under no circumstances turn around curiously, and try and see what was going on. She had only the right to behold what she saw reflected in the mirror in the drawing-room as she lay with her face to the wall. At ten o'clock that night the royal sea-bride was led with great pomp to the little house."
8,"Her relatives and the court said farewell to her with many tears, left her before eleven, locked the door on the outside, and took the keys with them to the castle. The wise woman was also there, consoled the people, and assured them that if the maiden only forbore to speak, and did not turn around, she would come out in the morning fresh and blooming. The poor girl prayed and wept until she grew sleepy; but toward twelve o'clock the outer door suddenly opened, and then the door of the drawing-room. She was startled and filled with fear when, her face turned toward the wall, she saw in the great mirror, how a tall, well-built youth entered, from whose garments the water ran in streams to the floor. He shook himself as though freezing, and said ""Uh hu!"" Then he went to the window, and there laid down an unusually large and handsome apple, and hung a bottle in the casement. Next he stepped to the bed, bent over the sleeping girl and looked at her, strode up and down a few times, shaking the water from his clothes and saying ""Uh hu!"" Then he went back to the bed, undressed hurriedly, lay down and fell asleep."
9,"The poor girl, had not been sleeping; but had only closed her eyes when the prince bent over her. Now she was glad to think he was fast asleep, and forgot the wise woman's warning not to turn around. Her curiosity got the better of her, and she wanted to find out if this were a real human being. She turned around softly, lest she wake him; but just as she sat up quietly in bed, in order to take a good look at her neighbor, he swiftly seized her right hand, hewed it off, and flung it under the bed. Then he at once lay down and fell asleep again. As soon as it was day, he rose, dressed without casting even a glance at the bed, took the bottle and the apple from the window, went hastily out and locked the door after him. One can imagine how the poor girl suffered in the meantime, and when her friends and relatives came to fetch her they found her weeping and robbed of her hand. She was brought to the castle and the wise woman sent for, and overwhelmed with bitter reproaches. But she said that if the maiden had not turned around, and had overcome her curiosity, she would not have lost her hand. They were to treat her as though she were really and truly a princess; but that it would be as much as her life were worth to allow her to return to the neighborhood of the little house."
10,"The two girls were all the more discouraged by this mishap, and thought themselves condemned to death, though the wise woman consoled them as well as she knew how. The second promised her faithfully not to turn around; yet it happened with her as it had with the first. The prince came in at twelve o'clock dripping, shook himself so that the water flew about, said ""Uh hu!"" went to the window, laid down the beautiful apple, hung up the bottle, came into the bed-room, bent over the bed, strode up and down a few times, said ""Uh hu!"" hastily undressed, and at once fell asleep. Her curiosity gained the upper hand, and when she made sure that he was sleeping soundly, she carefully turned around in order to look at him. But he seized her right hand, hewed it off and cast it under the bed, and then laid down again and slept on. At dawn he rose, dressed without casting a glance at the bed, took the apple and the bottle, went out and locked the door after him. When her friends and relatives came to fetch the girl in the morning, they found her weeping and without a right hand. She was taken to the castle, where she found herself just as little welcome as her predecessor, and the wise woman insisted that the girl must have turned around, though at first she denied it absolutely."
