section,text
1,"ONCE upon a time there was a sinister old couple, who lived out under the open sky. All that they had were three sons, an old cook-pot, an old frying-pan, and an old cat. Then the man died, and after a time his wife died, too. Now their estate was to be divided. So the oldest took the old cook-pot, and the second took the old frying-pan, and Ebe Ashpeter had no choice. He had to take the old cat, and they did not ask him whether he wanted to or not."
2,"""Brother Peter can scrape out the cook-pot after he has loaned it out,"" said Ebe. ""Brother Paul gets a crust of bread when he lends out his frying-pan; but what am I to do with this wretched cat?"" And he was angry and envious. Yet he scratched the cat and stroked it, and this pleased the cat so that she began to purr, and raised her tail in the air.

""Wait, wait, I'll help you yet,"" said the cat, ""wait, wait, I'll help you yet!"""
3,"There was nothing to bite or break in the hut. Brother Peter and Brother Paul had each of them gone off in a different direction. So Ebe set out, too, with the cat in the lead, himself following; but after a time he turned and went home again, to see whether the floor had been swept, and the cat tripped on alone. After she had gone her way, tipp, tapp, tipp, tapp, for a while, she came to a great rock, and there she met an enormous herd of reindeer. The cat crept softly around the herd, and then with one leap sprang between the horns of the finest buck."
4,"""If you do not go where I want you to, I'll scratch out your eyes, and drive you over rock and precipice!"" said she. So the buck did not dare do anything save what the cat wished, and off they went over stick and stone, from cliff to cliff, close by Ebe, who was just polishing the door-sill of his house, and with one bound right into the castle.

""I am to deliver a kind greeting from Ebe, and ask whether my lord king might care to have this buck reindeer to drive,"" said the cat. Yes, he could make good use of such a young, handsome animal, some time, when he had occasion to drive out to visit a neighboring king.

""This Ebe must be a proud and powerful lord,"" said the king, ""if he can make me such presents.""

""Yes, he is the greatest lord in all your land and kingdom,"" said the cat, but no matter how many questions the king asked, he learned nothing more."
5,"""Tell him that I am much obliged,"" said the king, and he sent him a whole cart-load of handsome presents. But Ebe looked past them and paid no attention to them.

""Brother Peter can scrape out his cook-pot when he has loaned it out, and Brother Paul gets a crust of bread when he lends out his frying-pan; but what am I to do with this wretched cat!"" said he, and felt angry and envious; but still he scratched the cat, and stroked her, and this pleased her so much that she began to purr, and raised her tail in the air.

""Wait, wait, I will help you yet,"" said the cat, ""wait, wait, I will help you yet!"""
6,"The next day they both set out again, the cat in the lead, and Ebe following. After a while he turned back to see whether the folding-table at home had been scoured. And the cat tripped on alone. After she had gone her way, tipp, tapp, tipp, tapp, for a while, she came to a dense forest slope. There she found an enormous herd of elk. The cat crept softly up, and suddenly there she sat between the horns of one of the stateliest of the bull elks.

""If you do not go where I want you to, I will scratch out your eyes, and drive you over rock and precipice!"" said the cat. The elk did not dare do anything save what the cat wished, and so off they went, like lightning, over stick and stone, from cliff to cliff, right past Ebe, who stood before the house scouring the shutters, and with one bound into the king's castle."
7,"""I am to deliver a kind greeting from Ebe, and ask whether my lord king might not care to have this bull elk for courier service."" It was quite clear that should the king want a swift messenger, some time, he could not find a swifter in all his kingdom.

""This Ebe must be a most distinguished lord, since he finds such presents for me,"" said the king.

""Yes, indeed, one might call him a distinguished lord,"" said the cat, ""his wealth is without end or limit."" But no matter how many other questions the king asked, he received no more explicit information.

""Tell him that I am much obliged, and to do me the honor to call when he is passing here some time,"" said the king, and sent him a robe as handsome as the one he himself was wearing, and three cartloads of handsome presents. But Ebe did not even want to put on the royal robe, and hardly looked at the other presents."
8,"""Brother Peter can scrape out his cook-pot when he has loaned it out, Brother Paul gets a crust of bread when he lends out his frying-pan; but of what use is this wretched cat to me!"" he said, in spite of all. Yet he stroked the cat, and pressed her to his cheek, and scratched her, and this pleased the cat so very much that she purred more than on the other occasions, and stuck her tail up into the air as straight as a rod.

""Wait, wait, I will help you yet,"" said the cat, ""wait, wait, I will help you yet!"""
9,"On the third day they set out again, the cat in the lead, and Ebe following. After a time it occurred to him to go back and let the mice out of the house, so that they would not be altogether starved in the old hut; and the cat tripped on alone. After she had gone her way, tipp, tapp, tipp, tapp, for a while, she came to a dense pine forest, and there she met a father bear, a mother bear and a baby bear. The cat crept softly up to them, and all at once she was hanging by her claws to the father bear's head."
10,"""If you do not go where I want you to, I will scratch out your eyes, and drive you over rock and precipice!"" said the cat, and spit and arched her back. Then the father bear did not dare do anything save what the cat wished, and now they dashed past Ebe, who had just carried all the young mice over the threshold, like a storm, over stick and stone, from cliff to cliff, so that the earth trembled and shook. The king was just standing in the hallway, and was not a little surprised to see such guests arriving."
