section,text
1,"THE flax was in full bloom. It had pretty little blue flowers, as delicate as the wings of a moth. The sun shone on it and the showers watered it. This was as good for the flax as it is for little children to be washed and then kissed by their mothers. They look much prettier for it, and so did the flax. ""People say that I look exceedingly well,"" said the flax, ""and that I am so fine and long that I shall make a beautiful piece of linen. How fortunate I am! It makes me so happy to know that something can be made of me. How the sunshine cheers me, and how sweet and refreshing is the rain! My happiness overpowers me! No one in the world can feel happier than I."""
2,"""Ah, yes, no doubt,"" said the fern, ""but you do not know the world yet as well as I do, for my sticks are knotty""; and then it sang quite mournfully:
          ""Snip, snap, snurre,
           Basse lurre.
           The song is ended.""
""No, it is not ended,"" said the flax. ""To-morrow the sun will shine or the rain descend. I feel that I am growing. I feel that I am in full blossom. I am the happiest of all creatures, for I may some day come to something."""
3,"Well, one day some people came, who took hold of the flax and pulled it up by the roots, which was very painful. Then it was laid in water, as if it were to be drowned, and after that placed near a fire, as if it were to be roasted. All this was very shocking. ""We cannot expect to be happy always,"" said the flax. ""By experiencing evil as well as good we become wise."" And certainly there was plenty of evil in store for the flax. It was steeped, and roasted, and broken, and combed. Indeed, it scarcely knew what was done to it. At last it was put on the spinning wheel. ""Whir, whir,"" went the wheel, so quickly that the flax could not collect its thoughts. ""Well, I have been very happy,"" it thought in the midst of its pain, ""and must be contented with the past."" And contented it remained, till it was put on the loom and became a beautiful piece of white linen. All the flax, even to the last stalk, was used in making this one piece."
4,"""Well, this is quite wonderful,"" said the flax. ""I could not have believed that I should be so favored by fortune. The fern was not wrong when it sang, 
        'Snip, snap, snurre,
          Basse lurre.' 
But the song is not ended yet, I am sure. It is only just beginning. How wonderful it is that, after all I have suffered, I am made something of at last! I am the luckiest person in the world--so strong and fine. And how white and long I am! This is far better than being a mere plant and bearing flowers. Then I had no attention, nor any water unless it rained. Now I am watched and cared for. Every morning the maid turns me over, and I have a shower bath from the watering-pot every evening. Yes, and the clergyman's wife noticed me and said I was the best piece of linen in the whole parish. I cannot be happier than I am now."""
5,"After some time the linen was taken into the house, and there cut with the scissors and torn into pieces and then pricked with needles. This certainly was not pleasant, but at last it was made into twelve garments of the kind that everybody wears. ""See now, then,"" said the flax, ""I have become something of importance. This was my destiny. It is quite a blessing. Now I shall be of some use in the world, as every one ought to be. It is the only way to be happy. I am now divided into twelve pieces, and yet the whole dozen is all one and the same. It is most extraordinary good fortune."""
6,"Years passed away, and at last the linen was so worn it could scarcely hold together. ""It must end very soon,"" said the pieces to each other. ""We would gladly have held together a little longer, but it is useless to expect impossibilities."" And at length they fell into rags and tatters and thought it was all over with them, for they were torn to shreds and steeped in water and made into a pulp and dried, and they knew not what besides, till all at once they found themselves beautiful white paper. ""Well, now, this is a surprise--a glorious surprise too,"" said the paper. ""Now I am finer than ever, and who can tell what fine things I may have written upon me? This is wonderful luck!"" And so it was, for the most beautiful stories and poetry were written upon it, and only once was there a blot, which was remarkable good fortune. Then people heard the stories and poetry read, and it made them wiser and better; for all that was written had a good and sensible meaning, and a great blessing was contained in it."
7,"""I never imagined anything like this when I was only a little blue flower growing in the fields,"" said the paper. ""How could I know that I should ever be the means of bringing knowledge and joy to men? I cannot understand it myself, and yet it is really so. Heaven knows that I have done nothing myself but what I was obliged to do with my weak powers for my own preservation; and yet I have been promoted from one joy and honor to another. Each time I think that the song is ended, and then something higher and better begins for me. I suppose now I shall be sent out to journey about the world, so that people may read me. It cannot be otherwise, for I have more splendid thoughts written upon me than I had pretty flowers in olden times. I am happier than ever."""
8,"But the paper did not go on its travels. It was sent to the printer, and all the words written upon it were set up in type to make a book,--or rather many hundreds of books,--for many more persons could derive pleasure and profit from a printed book than from the written paper; and if the paper had been sent about the world, it would have been worn out before it had half finished its journey."
9,"""Yes, this is certainly the wisest plan,"" said the written paper; ""I really did not think of this. I shall remain at home and be held in honor like some old grandfather, as I really am to all these new books. They will do some good. I could not have wandered about as they can, yet he who wrote all this has looked at me as every word flowed from his pen upon my surface. I am the most honored of all."" Then the paper was tied in a bundle with other papers and thrown into a tub that stood in the washhouse. ""After work, it is well to rest,"" said the paper, ""and a very good opportunity to collect one's thoughts. Now I am able, for the first time, to learn what is in me; and to know one's self is true progress. What will be done with me now, I wonder? No doubt I shall still go forward. I have always progressed hitherto, I know quite well."""
10,"Now it happened one day that all the paper in the tub was taken out and laid on the hearth to be burned. People said it could not be sold at the shop, to wrap up butter and sugar, because it had been written upon. The children in the house stood round the hearth to watch the blaze, for paper always flamed up so prettily, and afterwards, among the ashes, there were so many red sparks to be seen running one after the other, here and there, as quick as the wind. They called it seeing the children come out of school, and the last spark, they said, was the schoolmaster. They would often think the last spark had come, and one would cry, ""There goes the schoolmaster,"" but the next moment another spark would appear, bright and beautiful. How they wanted to know where all the sparks went to! Perhaps they will find out some day."
